X,Y,Press
200,154,1
200,156,1
200,163,1
204,177,1
205,192,1
208,207,1
210,220,1
211,229,1
211,239,1
211,247,1
211,255,1
212,265,1
213,271,1
213,275,1
214,277,1
214,277,1
214,278,1
214,279,1
214,280,1
214,280,1
214,280,1
214,280,1
214,279,1
213,269,1
208,252,1
202,233,0
195,215,0
192,201,0
192,190,0
194,178,0
198,166,0
200,157,0
200,152,0
200,149,0
200,148,0
200,148,0
200,148,0
200,148,0
201,147,0
202,146,0
203,146,0
203,146,0
203,146,0
203,146,0
203,146,0
203,146,0
203,146,0
203,146,0
203,148,0
203,151,0
203,151,0
203,151,0
203,151,0
203,151,0
203,151,0
203,151,0
203,151,1
203,151,1
203,151,1
203,151,1
204,151,1
213,151,1
224,151,1
239,151,1
246,151,1
257,151,1
263,151,1
265,151,1
265,151,1
265,151,1
265,151,1
265,151,1
265,151,1
265,151,0
265,152,0
265,153,0
264,155,0
266,164,0
269,169,0
286,179,0
293,183,0
311,190,0
313,192,0
314,193,0
314,193,0
314,193,0
314,193,0
314,193,0
315,193,0
315,193,0
314,194,0
313,195,0
313,195,0
312,196,0
312,197,0
311,198,0
310,198,1
309,199,1
309,199,1
308,202,1
305,205,1
302,211,1
300,215,1
298,220,1
298,222,1
297,229,1
297,235,1
298,242,1
299,247,1
303,252,1
309,255,1
316,257,1
322,257,1
330,257,1
338,254,1
341,251,1
343,248,1
343,246,1
343,242,1
343,236,1
342,231,1
340,228,1
333,219,1
326,213,1
321,212,1
310,207,1
309,206,1
308,206,1
308,206,1
308,206,1
307,206,1
304,206,1
300,206,1
298,206,1
298,207,1
298,207,1
299,207,0
310,207,0
333,207,0
355,207,0
378,207,0
391,207,0
394,207,0
395,207,0
395,207,0
395,206,0
395,206,0
395,204,0
395,204,0
393,202,0
392,202,0
392,202,0
392,202,0
388,202,0
385,203,0
383,204,0
382,204,0
382,204,0
382,204,0
382,204,0
382,204,0
382,204,1
382,204,1
381,207,1
381,207,1
381,215,1
381,218,1
381,228,1
381,232,1
381,238,1
381,244,1
381,251,1
380,257,1
379,261,1
379,262,1
379,262,1
379,262,1
377,262,1
377,258,1
374,252,1
371,245,1
370,241,1
370,237,1
370,236,1
370,233,1
371,231,1
375,229,1
383,229,1
389,229,1
414,232,1
421,235,1
434,240,1
438,243,1
438,243,1
438,243,1
438,244,1
438,248,1
436,252,1
432,255,1
425,259,1
418,259,1
406,259,1
392,256,1
385,255,1
372,250,1
370,249,1
370,249,1
370,249,1
370,249,1
370,249,1
370,249,1
371,247,1
372,246,0
374,243,0
376,238,0
378,233,0
379,229,0
382,223,0
382,220,0
384,215,0
384,211,0
383,209,0
382,207,0
381,206,0
381,206,0
381,206,0
381,206,0
381,206,0
381,206,0
381,206,0
381,206,0
381,204,0
381,204,0
381,204,0
381,204,0
381,204,0
381,203,1
389,204,1
405,205,1
442,205,1
454,205,1
470,205,1
474,205,1
475,205,1
475,205,1
475,205,1
475,205,1
475,205,1
473,207,0
473,207,0
473,207,0
473,207,0
473,208,0
481,209,0
486,210,0
500,212,0
512,212,0
521,212,0
522,212,0
522,210,0
522,208,0
521,206,0
521,204,0
521,204,0
521,204,0
521,204,0
521,204,0
521,204,0
519,205,1
515,210,1
