X,Y,Press
192,182,1
192,189,1
193,200,1
195,240,1
195,254,1
199,298,1
201,309,1
204,328,1
206,340,1
206,345,1
206,346,1
206,346,1
206,346,1
206,346,1
206,345,1
206,338,1
206,322,0
206,300,0
203,278,0
201,260,0
198,245,0
195,234,0
192,224,0
191,217,0
191,211,0
191,207,0
191,204,0
191,203,0
191,203,0
191,203,0
191,203,0
191,203,0
191,203,0
191,203,0
191,203,0
191,203,0
192,201,0
193,200,0
193,199,0
197,198,1
200,197,1
207,195,1
217,195,1
224,195,1
253,199,1
265,201,1
293,206,1
296,207,1
298,207,1
298,207,1
298,207,0
298,208,0
299,211,0
301,213,0
309,219,0
318,228,0
323,237,0
327,247,0
330,259,0
331,265,0
332,271,0
332,271,0
332,271,0
332,271,0
332,271,0
332,271,0
332,271,0
332,271,0
332,271,0
332,272,1
328,273,1
326,275,1
321,278,1
318,284,1
313,292,1
310,305,1
310,308,1
310,316,1
310,322,1
311,326,1
313,328,1
316,329,1
318,329,1
323,329,1
330,329,1
337,325,1
340,324,1
345,321,1
348,316,1
349,315,1
349,310,1
349,308,1
349,304,1
347,295,1
346,293,1
343,289,1
340,286,1
337,284,1
332,282,1
326,280,1
325,279,1
323,279,1
322,279,1
316,279,1
308,281,1
306,281,1
305,281,1
305,281,0
310,281,0
325,281,0
333,281,0
349,281,0
368,280,0
372,279,0
377,277,0
379,276,0
380,275,0
380,274,0
381,274,0
381,274,0
381,274,0
381,274,0
381,274,0
381,274,0
381,274,0
381,274,1
381,277,1
382,286,1
384,300,1
387,314,1
389,321,1
390,331,1
390,333,1
390,333,1
390,333,1
390,333,1
390,333,1
390,331,1
391,324,1
392,321,1
393,317,1
394,312,1
397,309,1
401,308,1
403,308,1
406,307,1
406,307,1
409,307,1
413,309,1
419,314,1
421,318,1
422,320,1
422,322,1
422,322,1
422,323,1
420,324,1
418,325,1
411,325,1
403,325,1
395,325,1
390,325,1
389,325,1
389,325,1
389,325,1
389,325,1
388,325,1
387,324,0
385,322,0
384,320,0
384,319,0
384,317,0
384,313,0
385,311,0
388,301,0
388,294,0
388,292,0
388,287,0
388,286,0
388,285,0
388,284,0
388,284,0
388,283,0
387,283,0
387,283,0
386,283,0
385,283,0
385,283,0
383,283,0
383,283,0
382,283,0
379,282,0
379,282,0
379,282,0
379,282,1
379,282,1
379,282,1
386,281,1
393,281,1
418,281,1
426,281,1
436,281,1
438,280,1
438,280,1
438,280,1
438,280,0
438,280,0
440,280,0
446,280,0
459,282,0
468,283,0
479,283,0
486,283,0
487,283,0
489,283,0
489,283,0
489,282,0
489,282,0
489,282,0
489,282,0
489,282,0
489,281,0
488,281,0
485,282,0
484,283,0
482,283,0
481,283,0
481,283,0
481,283,0
480,283,1
479,286,1
478,290,1
476,298,1
475,310,1
472,320,1
470,327,1
469,333,1
467,336,1
467,337,1
467,337,1
467,337,1
467,337,1
467,337,1
467,336,1
467,330,1
467,326,1
467,314,1
469,302,1
471,291,1
473,284,1
474,281,1
475,279,1
475,279,1
475,279,1
475,279,1
475,279,1
475,279,1
476,279,1
477,284,1
484,296,1
492,310,1
496,317,1
504,328,1
509,337,1
510,338,1
510,338,1
510,338,1
510,338,1
510,338,1
510,338,1
510,338,1
512,339,0
516,337,0
522,332,0
528,327,0
531,321,0
532,314,0
532,308,0
532,301,0
532,294,0
532,290,0
532,289,0
532,286,0
532,286,0
532,286,0
532,286,0
532,286,0
532,286,0
532,286,0
532,286,1
533,291,1
535,298,1
536,308,1
538,321,1
541,333,1
542,339,1
543,340,1
543,340,1
543,340,1
543,340,1
544,340,1
545,339,1
552,331,1
557,323,1
560,319,1
568,307,1
569,302,1
574,294,1
576,287,1
579,283,1
579,283,1
579,283,1
579,283,1
579,283,1
579,283,1
579,283,1
579,284,1
580,293,1
583,305,1
585,322,1
587,337,1
589,344,1
590,348,1
590,348,1
590,348,1
590,348,1
590,348,1
590,348,1
592,347,0
595,343,0
599,338,0
604,334,0
608,328,0
614,320,0
619,313,0
622,308,0
624,304,0
624,301,0
625,301,0
625,301,0
625,300,0
625,300,0
625,298,0
625,295,0
625,293,0
625,292,0
625,292,0
625,292,0
625,292,0
625,292,0
625,292,0
625,292,0
625,294,1
625,300,1
625,314,1
628,329,1
631,343,1
633,352,1
633,353,1
633,354,1
633,354,1
633,354,1
633,354,1
632,347,1
628,338,0
626,330,0
625,328,0
624,324,0
624,323,0
624,323,0
624,323,0
624,323,0
624,323,0
624,323,0
625,323,1
630,323,1
639,321,1
652,318,1
662,316,1
666,315,1
666,315,1
667,314,0
666,313,0
660,308,0
655,304,0
653,302,0
653,301,0
653,301,0
653,300,0
653,300,0
653,300,0
653,299,0
654,299,0
655,298,0
657,297,0
658,295,0
658,295,0
658,295,0
658,295,0
658,294,0
658,294,0
658,294,0
658,294,1
658,294,1
658,298,1
659,313,1
661,329,1
664,344,1
667,357,1
668,361,1
668,363,1
668,363,1
668,363,1
669,363,1
669,363,1
