X,Y,Press
159,168,1
159,174,1
160,187,1
165,205,1
168,224,1
172,243,1
175,259,1
178,273,1
179,282,1
179,285,1
181,292,1
181,295,1
181,298,1
181,301,1
181,307,1
180,321,1
180,322,1
180,323,1
180,323,1
180,323,1
179,313,1
177,298,0
176,281,0
176,260,0
173,238,0
168,220,0
166,207,0
165,198,0
165,191,0
164,184,0
162,180,0
161,178,0
160,178,0
160,177,0
160,174,0
161,170,0
160,165,0
157,160,0
156,159,0
156,159,0
156,159,0
156,159,0
156,159,0
156,159,1
161,160,1
165,160,1
170,160,1
177,160,1
185,159,1
200,159,1
220,159,1
242,159,1
261,159,1
267,159,1
268,159,1
268,159,1
268,159,0
262,161,0
260,162,0
257,165,0
254,170,0
253,176,0
256,190,0
262,205,0
268,220,0
276,236,0
284,247,0
288,252,0
289,252,0
289,252,0
289,252,0
289,252,0
289,252,0
289,252,0
289,252,0
289,252,0
289,252,1
284,254,1
282,256,1
279,259,1
276,264,1
276,267,1
276,273,1
276,282,1
278,289,1
282,295,1
288,298,1
296,299,1
310,299,1
322,299,1
330,298,1
335,297,1
338,295,1
342,292,1
347,288,1
348,282,1
348,274,1
345,264,1
338,253,1
328,243,1
324,240,1
319,236,1
315,234,1
311,234,1
307,234,1
304,234,1
300,236,1
294,239,1
287,241,1
282,244,1
276,246,1
273,248,1
272,250,1
271,250,1
271,252,1
274,252,0
276,252,0
280,252,0
283,252,0
292,251,0
311,246,0
318,245,0
330,241,0
336,237,0
341,234,0
345,230,0
350,228,0
353,226,0
354,225,0
356,224,0
359,223,0
361,223,0
363,222,0
363,222,0
363,222,0
365,222,0
368,227,0
374,236,1
380,248,1
383,254,1
391,274,1
393,282,1
393,287,1
395,292,1
395,295,1
395,300,1
395,301,1
395,301,1
395,301,1
395,301,1
395,301,1
394,296,1
394,291,1
394,282,1
394,272,1
395,262,1
400,256,1
404,254,1
405,252,1
406,252,1
411,253,1
419,258,1
427,265,1
430,269,1
436,276,1
437,279,1
437,280,1
437,282,1
436,284,1
435,287,1
431,289,1
426,292,1
423,292,1
420,292,1
414,292,1
408,291,1
403,291,1
401,291,1
400,291,1
400,291,1
400,291,1
400,291,1
400,290,1
400,288,0
400,286,0
400,281,0
398,274,0
395,267,0
393,259,0
391,254,0
389,249,0
388,245,0
386,241,0
384,237,0
383,233,0
381,231,0
378,228,0
377,228,0
377,228,0
377,228,0
377,228,0
377,228,0
377,228,0
377,228,0
377,228,0
377,228,1
377,228,1
377,228,1
378,228,1
386,228,1
398,228,1
416,227,1
431,224,1
441,222,1
442,222,1
443,222,1
443,222,0
443,222,0
443,222,0
443,222,0
444,222,0
449,222,0
453,222,0
466,222,0
475,222,0
479,222,0
486,222,0
491,222,0
492,222,0
492,222,0
492,222,0
492,222,0
492,222,0
492,222,0
492,222,0
492,222,0
492,222,0
491,224,1
489,231,1
485,242,1
482,255,1
480,262,1
473,281,1
472,284,1
472,288,1
472,288,1
472,288,1
472,288,1
472,288,1
472,285,1
472,281,1
472,268,1
472,263,1
475,254,1
479,246,1
481,238,1
483,233,1
486,229,1
486,229,1
486,229,1
486,229,1
486,229,1
486,228,1
489,232,1
497,244,1
506,259,1
511,268,1
521,284,1
523,288,1
523,288,1
523,288,1
523,288,1
523,288,1
523,288,1
523,288,1
524,287,1
525,284,1
525,282,1
525,280,1
525,280,0
525,279,0
526,278,0
527,276,0
529,273,0
533,268,0
539,262,0
541,256,0
544,248,0
544,243,0
545,239,0
545,237,0
545,235,0
545,232,0
545,231,0
545,231,0
545,231,0
545,231,0
545,231,0
545,231,1
545,231,1
545,233,1
547,243,1
549,257,1
552,271,1
555,284,1
557,297,1
558,304,1
558,305,1
558,305,1
558,305,1
558,305,1
560,305,1
561,304,1
563,300,1
567,293,1
574,280,1
577,275,1
580,265,1
583,256,1
585,250,1
588,246,1
588,243,1
588,242,1
588,242,1
588,242,1
588,242,1
588,242,1
588,242,1
588,245,1
588,254,1
590,270,1
591,278,1
594,291,1
594,298,1
596,300,1
596,300,1
596,300,1
596,300,1
596,300,1
596,300,1
596,300,0
596,300,0
599,299,0
602,294,0
607,286,0
612,276,0
617,268,0
620,265,0
621,262,0
621,260,0
622,257,0
622,256,0
622,254,0
622,252,0
622,249,0
621,248,0
621,248,0
621,248,0
621,246,0
621,246,0
620,246,0
620,244,0
620,243,0
620,243,0
620,243,0
620,243,0
620,243,0
620,243,0
620,243,0
620,243,1
620,245,1
620,256,1
621,264,1
626,287,1
628,299,1
628,302,1
630,310,1
630,311,1
630,311,1
630,311,1
630,311,1
630,311,1
630,311,1
630,306,0
630,300,0
630,297,0
629,291,0
628,289,0
627,286,0
627,286,0
627,286,0
627,286,0
627,286,0
627,286,0
627,285,0
627,285,0
631,283,1
633,283,1
642,279,1
644,279,1
645,279,1
645,279,1
646,278,1
646,277,1
647,276,1
649,273,0
650,269,0
652,265,0
653,262,0
653,258,0
653,253,0
653,250,0
653,249,0
653,249,0
652,249,0
652,249,0
652,249,0
652,249,0
652,249,0
652,249,0
652,249,0
652,249,1
652,251,1
652,256,1
655,270,1
659,289,1
662,304,1
664,313,1
664,314,1
664,315,1
664,315,1
664,315,1
664,315,1
664,315,1
