X,Y,Press
148,153,1
148,153,1
148,153,1
149,153,1
149,153,1
149,157,1
149,162,1
149,166,1
149,169,1
149,173,1
149,177,1
149,181,1
149,186,1
149,190,1
149,194,1
149,198,1
147,206,1
146,211,1
145,213,1
145,217,1
145,219,1
145,223,1
145,227,1
145,231,1
145,235,1
145,240,1
145,244,1
145,248,1
145,254,1
145,258,1
144,265,1
143,268,1
143,270,1
143,277,1
143,281,1
143,285,1
143,289,1
143,291,1
143,292,1
143,294,1
143,296,1
143,297,1
143,298,1
143,298,1
143,298,1
143,298,1
143,298,1
143,298,1
143,298,1
143,297,1
143,290,1
142,276,0
140,262,0
140,256,0
139,240,0
135,221,0
134,214,0
134,210,0
134,203,0
134,199,0
134,193,0
135,190,0
135,185,0
135,180,0
135,175,0
136,170,0
137,166,0
138,164,0
139,163,0
139,163,0
141,162,0
143,161,0
144,161,0
144,161,0
144,161,0
144,161,0
144,161,0
144,161,0
145,160,0
146,160,0
146,159,0
146,159,0
146,156,0
146,154,0
147,152,0
147,151,0
147,151,0
147,151,0
147,151,0
147,151,0
147,151,0
147,151,0
147,151,1
147,150,1
148,150,1
151,150,1
154,150,1
157,150,1
162,150,1
170,150,1
177,150,1
180,150,1
185,150,1
189,150,1
190,150,1
191,150,1
195,150,1
201,150,1
209,150,1
220,150,1
229,150,1
233,150,1
233,150,1
233,150,1
233,150,1
233,150,1
233,150,1
233,150,0
232,150,0
231,150,0
230,150,0
228,150,0
228,150,0
229,159,0
235,168,0
241,175,0
244,178,0
249,183,0
251,185,0
251,185,0
251,185,0
251,185,0
251,185,0
251,185,0
251,185,0
251,185,0
251,185,0
250,185,0
248,186,0
245,187,1
245,188,1
241,193,1
241,194,1
238,198,1
237,202,1
235,206,1
233,210,1
233,217,1
231,225,1
230,231,1
228,242,1
228,253,1
228,264,1
229,276,1
233,285,1
236,292,1
239,295,1
241,297,1
243,297,1
246,297,1
261,296,1
273,293,1
279,291,1
288,286,1
290,282,1
291,279,1
291,273,1
291,267,1
291,257,1
285,238,1
281,232,1
272,221,1
263,211,1
257,204,1
253,200,1
251,198,1
251,198,1
249,198,1
247,197,1
242,195,1
236,193,1
233,192,1
232,192,1
231,192,1
230,192,1
230,192,1
230,192,1
245,194,0
252,195,0
264,195,0
277,195,0
285,195,0
288,194,0
288,194,0
292,192,0
295,191,0
299,191,0
300,191,0
300,191,0
300,191,0
300,191,0
300,191,0
302,195,0
303,198,1
306,210,1
314,230,1
317,243,1
319,250,1
321,264,1
322,270,1
324,276,1
324,279,1
324,281,1
324,283,1
324,283,1
324,283,1
324,283,1
