X,Y,Press
168,176,1
168,176,1
168,183,1
167,199,1
165,210,1
162,235,1
158,260,1
156,280,1
154,295,1
154,301,1
154,302,1
154,302,1
154,302,1
154,301,1
152,293,1
150,284,0
145,270,0
141,255,0
139,239,0
137,226,0
137,216,0
137,207,0
137,202,0
137,197,0
139,194,0
140,193,0
142,193,0
143,192,0
145,191,0
150,190,0
152,189,0
156,188,0
160,187,0
161,187,0
161,187,0
161,187,0
162,186,0
163,186,0
164,185,0
166,184,0
167,184,0
168,183,0
168,183,0
168,183,0
168,183,0
168,183,0
168,183,0
168,183,0
168,183,1
168,183,1
170,183,1
177,183,1
189,183,1
204,183,1
223,183,1
239,183,1
246,181,1
246,181,1
246,181,0
246,181,0
246,181,0
246,182,0
247,185,0
248,187,0
251,192,0
251,196,0
249,201,0
248,204,0
243,214,0
233,232,0
230,237,0
228,246,0
227,251,0
227,254,0
228,257,0
230,257,0
236,256,0
243,255,0
253,253,0
262,251,0
265,250,0
266,249,0
266,249,0
268,248,0
270,246,0
273,244,0
275,243,0
278,240,0
282,237,0
283,236,0
284,235,0
284,235,0
284,235,0
284,235,0
284,234,0
283,233,0
283,233,1
282,233,1
279,233,1
276,234,1
274,237,1
271,241,1
269,245,1
267,250,1
265,256,1
265,260,1
265,265,1
265,268,1
265,270,1
265,274,1
266,276,1
268,280,1
271,284,1
275,286,1
281,287,1
289,289,1
295,289,1
299,289,1
300,289,1
302,288,1
303,286,1
304,280,1
305,276,1
305,272,1
305,268,1
305,264,1
304,259,1
302,255,1
301,254,1
299,251,1
295,248,1
291,245,1
289,243,1
287,241,1
284,239,1
282,238,1
278,236,1
276,234,1
274,233,1
273,233,1
271,233,1
270,233,1
269,233,1
268,233,1
268,233,0
268,233,0
276,234,0
286,234,0
302,234,0
312,234,0
336,234,0
344,234,0
347,234,0
350,233,0
350,231,0
350,231,0
350,230,0
350,230,0
350,230,0
350,230,0
350,230,0
350,230,0
350,230,0
350,230,0
350,230,0
350,230,1
350,233,1
350,242,1
351,250,1
352,254,1
356,269,1
356,276,1
356,281,1
356,283,1
356,285,1
356,286,1
356,286,1
356,286,1
356,286,1
356,286,1
356,286,1
356,286,1
356,287,1
356,287,1
356,287,1
356,287,1
356,287,1
356,283,1
356,278,1
357,271,1
357,266,1
357,265,1
359,263,1
359,262,1
359,262,1
360,261,1
362,261,1
364,261,1
368,262,1
376,265,1
387,270,1
389,271,1
389,271,1
390,272,1
390,274,1
390,277,1
387,279,1
385,282,1
383,284,1
381,285,1
379,285,1
378,285,1
376,285,1
373,285,1
369,285,1
368,285,1
368,285,1
367,285,1
366,285,1
362,285,1
354,285,1
352,285,1
348,284,1
348,284,1
348,283,0
348,281,0
349,276,0
350,271,0
352,264,0
355,259,0
356,254,0
356,249,0
355,244,0
354,241,0
353,240,0
353,239,0
353,239,0
352,238,0
352,235,0
351,235,0
350,234,0
350,233,0
350,232,0
350,231,0
349,230,0
349,230,0
349,230,0
349,230,0
349,230,0
349,230,1
349,230,1
349,230,1
356,230,1
370,230,1
387,230,1
395,230,1
407,230,1
412,230,1
413,230,1
413,230,1
413,230,1
413,230,0
413,230,0
412,230,0
412,230,0
411,231,0
416,233,0
427,236,0
441,238,0
450,238,0
456,238,0
458,238,0
458,238,0
458,236,0
456,233,0
454,229,0
451,227,0
451,227,0
451,227,0
451,227,0
451,227,0
451,227,0
451,227,0
451,227,0
451,227,0
451,227,0
449,228,1
449,229,1
447,235,1
445,243,1
440,254,1
435,267,1
429,278,1
426,287,1
423,292,1
422,294,1
422,294,1
422,294,1
422,294,1
422,294,1
422,294,1
423,289,1
424,275,1
426,264,1
429,257,1
430,244,1
432,234,1
435,227,1
436,224,1
436,224,1
436,223,1
436,223,1
437,223,1
438,229,1
441,239,1
446,252,1
452,265,1
456,279,1
463,292,1
467,300,1
470,303,1
470,303,1
470,303,1
470,303,1
470,303,1
470,303,1
471,303,1
471,303,1
471,302,1
471,302,1
471,302,1
471,301,1
471,301,1
469,301,1
466,299,1
463,296,0
461,291,0
461,288,0
465,283,0
470,279,0
475,274,0
478,267,0
479,263,0
479,257,0
479,255,0
479,252,0
479,250,0
479,250,0
479,249,0
479,248,0
480,245,0
480,244,0
480,244,0
480,244,0
480,244,0
480,244,0
480,244,0
480,244,0
480,244,0
480,244,1
481,245,1
483,252,1
484,265,1
485,272,1
488,287,1
491,298,1
492,303,1
492,303,1
492,303,1
492,303,1
492,303,1
494,303,1
495,299,1
498,293,1
502,287,1
506,279,1
512,269,1
515,260,1
518,254,1
519,249,1
521,245,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,244,1
521,249,1
522,259,1
525,271,1
528,285,1
531,294,1
533,300,1
534,301,1
534,301,1
534,301,1
534,301,1
534,301,1
534,302,1
534,302,1
534,302,1
537,300,0
539,299,0
545,293,0
550,290,0
559,283,0
568,275,0
576,268,0
580,260,0
580,258,0
580,257,0
580,256,0
580,254,0
580,254,0
578,252,0
576,251,0
575,250,0
574,249,0
574,249,0
574,249,0
574,249,0
574,249,0
574,249,0
574,249,0
574,249,0
574,249,0
573,249,0
572,249,1
570,251,1
570,256,1
569,263,1
568,274,1
568,281,1
568,288,1
568,293,1
568,295,1
568,295,1
568,295,1
568,295,1
568,295,1
568,295,1
568,295,1
568,293,1
566,283,0
563,274,0
562,271,0
561,268,0
561,268,0
561,268,0
561,268,0
562,267,0
575,270,1
579,270,1
590,270,1
596,270,1
597,270,1
597,270,1
597,269,1
597,268,0
597,265,0
596,264,0
596,261,0
596,259,0
596,255,0
596,254,0
596,252,0
596,252,0
596,252,0
596,252,0
596,252,0
596,252,0
596,252,0
596,252,0
596,252,1
596,257,1
596,267,1
597,279,1
599,289,1
599,294,1
600,296,1
600,297,1
600,297,1
600,297,1
600,297,1
601,298,1
