X,Y,Press
148,140,1
148,144,1
147,172,1
146,184,1
143,220,1
143,241,1
143,252,1
145,269,1
147,281,1
147,285,1
147,286,1
147,286,1
147,286,1
147,286,1
147,285,1
147,279,1
146,270,1
145,261,0
145,247,0
145,230,0
146,214,0
146,198,0
147,185,0
148,174,0
148,171,0
148,164,0
148,161,0
148,160,0
148,160,0
148,160,0
148,160,0
148,160,0
148,160,0
147,159,0
147,159,0
147,159,0
147,159,0
149,158,1
158,155,1
171,152,1
183,151,1
188,151,1
199,151,1
200,151,1
200,151,1
200,151,1
204,151,1
209,153,0
211,155,0
214,157,0
214,157,0
214,158,0
213,160,0
209,164,0
206,172,0
206,182,0
211,191,0
214,196,0
216,198,0
216,198,0
216,198,0
216,198,0
216,198,0
216,199,0
216,199,0
215,200,0
214,200,0
209,204,0
207,206,1
202,214,1
201,216,1
200,226,1
200,231,1
200,242,1
200,253,1
202,264,1
206,272,1
210,275,1
214,276,1
217,276,1
222,274,1
228,270,1
233,264,1
240,255,1
244,248,1
245,239,1
244,229,1
242,226,1
240,220,1
237,216,1
234,214,1
234,214,1
230,213,1
228,213,1
221,213,1
212,213,1
210,213,1
209,213,1
209,213,1
209,213,0
209,213,0
209,213,0
209,213,0
210,213,0
213,213,0
220,213,0
231,213,0
243,213,0
251,212,0
254,211,0
256,210,0
258,210,0
258,210,0
259,210,0
260,210,0
261,210,0
261,210,0
262,210,0
262,210,0
264,213,1
265,219,1
267,227,1
269,238,1
271,250,1
272,258,1
272,265,1
272,270,1
272,273,1
272,274,1
272,274,1
272,274,1
272,274,1
272,274,1
272,274,1
272,273,1
273,268,1
273,259,1
274,255,1
275,251,1
277,247,1
277,247,1
278,247,1
280,247,1
282,247,1
286,247,1
288,249,1
290,251,1
291,252,1
292,254,1
292,256,1
292,258,1
291,259,1
290,259,1
289,259,1
288,259,1
288,259,1
287,259,1
287,259,1
287,259,1
287,259,1
287,259,1
286,259,1
284,259,1
279,259,1
277,259,1
275,258,0
274,257,0
274,255,0
274,251,0
274,248,0
274,243,0
275,241,0
275,236,0
275,234,0
274,226,0
271,220,0
271,220,0
271,220,0
271,219,0
269,218,0
268,217,0
267,215,0
267,215,0
267,215,0
267,215,0
267,215,1
267,215,1
267,215,1
267,215,1
276,214,1
282,213,1
291,211,1
296,210,1
301,209,1
301,209,1
301,209,1
301,209,0
301,209,0
301,209,0
303,209,0
304,211,0
306,212,0
309,214,0
309,214,0
313,215,0
316,217,0
318,218,0
319,218,0
319,218,0
319,218,0
319,218,0
321,218,0
323,217,0
326,215,0
328,213,0
329,212,0
330,209,0
330,209,0
330,209,0
330,209,0
330,209,0
330,209,0
330,209,1
329,216,1
329,227,1
329,233,1
327,248,1
327,258,1
326,266,1
326,268,1
326,269,1
326,269,1
326,269,1
326,269,1
327,265,1
328,258,1
329,249,1
332,237,1
333,232,1
335,222,1
337,212,1
338,211,1
338,210,1
338,209,1
338,209,1
338,209,1
338,209,1
340,209,1
343,217,1
351,231,1
360,247,1
368,262,1
374,270,1
375,272,1
375,272,1
375,272,1
375,272,1
375,272,1
375,272,1
375,272,1
375,272,0
375,270,0
377,264,0
378,262,0
382,256,0
386,249,0
389,239,0
392,229,0
395,221,0
396,218,0
396,217,0
396,217,0
396,217,0
396,217,0
396,217,0
396,217,1
396,217,1
396,225,1
398,240,1
401,258,1
402,266,1
404,285,1
404,289,1
404,289,1
404,290,1
405,290,1
406,288,1
408,283,1
412,273,1
418,259,1
423,247,1
427,236,1
432,228,1
433,225,1
433,222,1
433,221,1
433,221,1
433,221,1
433,221,1
433,221,1
433,221,1
433,221,1
434,221,1
434,221,1
434,221,1
434,221,1
434,221,1
434,221,1
434,221,1
434,228,1
436,241,1
438,253,1
438,261,1
438,269,1
438,272,1
439,276,1
440,278,1
440,281,1
440,281,1
440,281,1
440,281,1
440,281,1
440,281,1
440,281,1
441,280,1
444,276,0
445,273,0
447,268,0
451,261,0
456,252,0
461,242,0
467,234,0
468,230,0
470,225,0
471,224,0
471,223,0
471,223,0
471,223,0
471,223,0
471,224,1
469,232,1
467,241,1
464,254,1
459,269,1
456,284,1
455,290,1
453,298,1
453,299,1
453,299,1
453,299,1
453,299,1
453,298,1
453,291,1
454,281,1
454,270,0
455,260,0
455,257,0
455,256,0
455,256,0
455,256,0
455,256,0
455,256,0
455,256,0
455,256,0
455,256,0
455,256,1
456,256,1
469,258,1
474,258,1
490,258,1
506,258,1
519,257,1
524,255,1
525,254,1
525,254,1
525,252,0
524,252,0
524,251,0
524,249,0
524,247,0
523,242,0
522,239,0
522,237,0
522,236,0
522,236,0
522,236,0
522,236,0
522,236,0
522,236,1
522,236,1
521,243,1
520,251,1
520,265,1
519,286,1
519,292,1
519,299,1
519,301,1
519,301,1
519,301,1
519,301,1
