X,Y,Press
126,159,1
126,159,1
126,165,1
126,185,1
126,209,1
126,237,1
126,260,1
126,274,1
126,280,1
126,285,1
126,285,1
126,285,1
126,285,1
126,284,1
126,273,1
126,253,1
124,236,1
124,223,1
124,218,1
124,218,1
124,218,1
124,218,1
124,218,1
124,218,1
125,218,1
130,218,1
141,214,1
154,206,1
164,197,1
171,188,1
172,184,1
173,179,1
173,179,1
173,179,1
173,179,1
173,179,1
173,179,1
173,179,1
172,185,1
172,196,1
172,214,1
172,230,1
177,248,1
185,262,1
192,273,1
198,279,1
201,281,1
203,281,1
205,279,1
214,274,1
225,267,1
229,262,1
236,249,1
238,245,1
238,244,1
239,243,1
239,243,1
239,243,1
239,243,1
239,243,1
239,243,1
239,242,1
239,238,1
235,233,1
231,228,1
229,226,1
228,225,1
226,226,1
222,232,1
218,241,1
216,251,1
216,265,1
216,269,1
220,278,1
222,279,1
225,279,1
234,278,1
247,273,1
260,262,1
263,257,1
266,250,1
265,244,1
265,243,1
265,243,1
265,243,1
265,243,1
265,243,1
264,244,1
261,250,1
260,257,1
261,266,1
264,274,1
268,280,1
272,282,1
275,283,1
281,282,1
283,280,1
292,268,1
295,262,1
300,253,1
301,247,1
303,243,1
303,242,1
303,242,1
303,242,1
303,242,1
303,242,1
303,242,1
303,242,1
303,249,1
303,263,1
303,279,1
303,294,1
304,304,1
304,305,1
304,305,1
304,298,1
306,282,1
308,264,1
309,258,1
314,250,1
318,247,1
324,247,1
331,250,1
343,254,1
352,257,1
356,258,1
360,258,1
362,258,1
363,256,1
363,251,1
362,246,1
360,244,1
360,244,1
359,244,1
357,246,1
356,251,1
355,255,1
355,272,1
355,285,1
355,291,1
354,300,1
353,303,1
353,303,1
352,301,1
351,294,1
351,284,1
351,274,1
352,263,1
355,258,1
359,257,1
360,256,1
362,256,1
363,256,1
366,256,1
373,261,1
380,266,1
388,271,1
397,275,1
404,276,1
414,276,1
421,273,1
426,269,1
427,267,1
429,264,1
429,264,1
429,264,1
429,264,1
429,264,1
429,267,1
429,275,1
431,287,1
436,294,1
445,297,1
453,297,1
460,291,1
465,283,1
466,279,1
468,268,1
468,265,1
468,264,1
468,264,1
468,264,1
466,267,1
461,274,1
460,279,1
457,291,1
457,303,1
457,318,1
456,333,1
453,348,1
449,360,1
445,367,1
442,369,1
439,369,1
435,367,1
431,361,1
426,356,1
424,354,1
421,353,1
419,354,1
416,356,1
