X,Y,Press
139,165,1
139,168,1
139,179,1
140,199,1
140,223,1
140,252,1
140,266,1
139,294,1
140,316,1
140,336,1
140,349,1
140,353,1
140,354,1
140,354,1
140,354,1
140,354,1
140,350,1
140,338,1
140,322,1
140,301,1
141,281,1
142,266,1
142,255,1
142,251,1
142,250,1
142,250,1
142,250,1
142,250,1
143,251,1
145,252,1
157,256,1
162,257,1
178,255,1
183,252,1
193,242,1
196,230,1
197,223,1
198,213,1
199,206,1
199,204,1
199,204,1
199,204,1
199,203,1
199,203,1
198,205,1
195,210,1
191,222,1
190,230,1
189,247,1
189,265,1
191,285,1
195,304,1
201,318,1
205,326,1
207,328,1
208,329,1
211,327,1
221,319,1
238,306,1
257,291,1
273,279,1
280,275,1
280,274,1
281,274,1
281,275,1
281,279,1
281,280,1
281,280,1
281,280,1
281,280,1
281,273,1
280,271,1
273,265,1
263,263,1
256,264,1
253,266,1
247,276,1
241,288,1
238,302,1
237,313,1
237,323,1
239,325,1
239,326,1
243,325,1
248,319,1
255,307,1
260,295,1
264,284,1
267,277,1
267,276,1
267,275,1
267,275,1
267,275,1
267,275,1
267,279,1
267,283,1
268,298,1
272,311,1
275,316,1
281,323,1
286,326,1
291,327,1
298,324,1
306,314,1
313,301,1
319,288,1
321,280,1
321,277,1
321,276,1
321,276,1
321,276,1
321,276,1
321,277,1
321,279,1
321,291,1
321,296,1
321,310,1
321,326,1
321,328,1
321,329,1
321,329,1
321,326,1
323,306,1
325,299,1
330,288,1
335,282,1
338,280,1
339,280,1
345,280,1
354,283,1
368,286,1
383,287,1
397,287,1
401,285,1
402,284,1
402,283,1
402,283,1
402,283,1
402,285,1
401,287,1
400,289,1
400,289,1
400,289,1
400,289,1
400,289,1
400,289,1
400,289,1
400,289,1
400,292,1
398,298,1
395,307,1
392,317,1
391,325,1
391,327,1
391,328,1
391,328,1
391,327,1
391,324,1
391,316,1
391,305,1
392,286,1
393,278,1
395,277,1
397,275,1
399,275,1
401,275,1
405,276,1
408,281,1
413,290,1
418,296,1
421,300,1
422,302,1
424,302,1
429,300,1
437,295,1
446,286,1
451,279,1
454,275,1
455,274,1
455,274,1
455,275,1
454,277,1
454,287,1
454,293,1
457,304,1
461,311,1
464,314,1
468,315,1
477,313,1
487,308,1
497,300,1
504,290,1
507,281,1
509,278,1
509,275,1
509,275,1
509,275,1
509,274,1
509,278,1
509,284,1
509,295,1
509,308,1
509,316,1
509,335,1
506,354,1
503,369,1
497,380,1
490,384,1
484,385,1
472,380,1
462,372,1
454,368,1
448,366,1
444,367,1
438,367,1
