X,Y,Press
454,148,1
449,173,1
446,190,1
437,243,1
423,314,1
405,379,1
390,431,1
384,454,1
382,463,1
382,465,1
382,465,1
382,465,1
382,461,1
385,450,1
388,441,1
400,404,1
406,390,1
428,330,1
436,308,1
454,247,1
460,220,1
462,208,1
465,189,1
466,175,1
468,169,1
468,167,1
468,166,1
468,165,1
468,165,1
468,165,1
468,165,1
468,165,1
468,172,1
469,192,1
472,217,1
481,251,1
495,288,1
507,324,1
519,354,1
525,365,1
535,381,1
535,381,1
536,382,1
536,382,1
536,382,1
536,381,1
527,375,1
506,361,1
463,344,1
408,328,1
355,315,1
313,307,1
292,305,1
287,305,1
286,305,1
286,305,1
286,305,1
286,305,1
286,305,1
310,302,1
331,298,1
440,277,1
482,267,1
560,249,1
604,236,1
616,231,1
617,231,1
618,231,1
618,231,1
617,231,1
608,235,1
590,247,1
564,266,1
527,294,1
485,325,1
444,352,1
418,375,1
401,393,1
393,406,1
391,410,1
390,413,1
390,413,1
389,414,1
389,414,1
389,414,1
389,414,1
