X,Y,Press
467,138,1
467,138,1
467,138,1
464,150,1
456,175,1
445,216,1
431,265,1
417,307,1
407,336,1
401,356,1
396,372,1
393,385,1
391,391,1
391,392,1
391,392,1
391,392,1
391,392,1
391,392,1
391,389,1
396,371,1
399,361,1
408,339,1
418,316,1
428,291,1
436,265,1
441,241,1
446,220,1
449,204,1
450,193,1
451,182,1
451,175,1
451,167,1
453,164,1
455,160,1
456,160,1
457,159,1
457,159,1
457,158,1
458,157,1
459,157,1
459,157,1
459,157,1
459,157,1
461,164,1
464,184,1
466,197,1
473,230,1
481,260,1
489,284,1
494,303,1
501,320,1
506,338,1
512,352,1
517,360,1
518,362,1
518,362,1
518,362,1
518,362,1
518,362,1
518,361,1
513,356,1
498,343,1
471,326,1
456,318,1
425,303,1
393,290,1
371,281,1
354,275,1
345,271,1
344,271,1
343,271,1
343,271,1
342,271,1
337,271,1
334,271,1
333,271,1
333,271,1
333,271,1
334,270,1
344,268,1
372,262,1
417,252,1
472,243,1
496,238,1
520,233,1
530,231,1
531,231,1
531,231,1
531,231,1
531,231,1
531,231,1
531,231,1
531,231,1
531,231,1
531,231,1
530,232,1
522,237,1
506,249,1
485,265,1
462,283,1
437,301,1
414,315,1
397,327,1
384,335,1
379,339,1
367,346,1
364,348,1
363,348,1
363,348,1
363,348,1
363,349,1
363,349,1
363,349,1
