X,Y,Press
507,179,1
501,185,1
483,207,1
452,252,1
414,306,1
380,360,1
349,411,1
330,448,1
320,470,1
315,480,1
314,482,1
314,482,1
314,480,1
316,468,1
327,444,1
337,426,1
386,355,1
419,311,1
445,279,1
453,268,1
468,247,1
470,244,1
472,243,1
472,243,1
472,243,1
472,243,1
472,243,1
469,253,1
468,271,1
468,290,1
470,313,1
474,335,1
478,352,1
481,365,1
484,371,1
484,372,1
484,372,1
484,372,1
484,372,1
484,372,1
481,368,1
467,357,1
456,350,1
410,326,1
378,313,1
365,307,1
349,301,1
343,299,1
342,299,1
342,299,1
342,299,1
342,299,1
342,299,1
342,299,1
356,299,1
401,299,1
474,299,1
547,291,1
584,286,1
593,283,1
594,283,1
594,283,1
594,283,1
590,285,1
569,301,1
559,309,1
530,328,1
487,354,1
438,378,1
401,399,1
377,414,1
363,424,1
359,429,1
358,429,1
358,429,1
358,429,1
358,429,1
358,429,1
358,429,1
