X,Y,Press
495,128,1
491,132,1
479,150,1
461,182,1
436,226,1
416,272,1
399,315,1
383,355,1
376,372,1
360,412,1
357,419,1
354,424,1
354,424,1
354,424,1
354,421,1
356,403,1
363,374,1
382,329,1
400,281,1
415,243,1
429,217,1
437,204,1
441,198,1
442,197,1
442,197,1
442,197,1
442,197,1
442,197,1
443,210,1
453,255,1
462,275,1
490,330,1
498,341,1
508,354,1
510,357,1
510,358,1
510,358,1
510,357,1
510,350,1
506,339,1
494,325,1
474,312,1
444,297,1
409,287,1
374,280,1
345,274,1
326,270,1
319,269,1
318,269,1
317,269,1
317,269,1
317,269,1
317,269,1
317,269,1
332,269,1
366,269,1
445,269,1
467,269,1
494,269,1
500,269,1
501,269,1
501,269,1
501,269,1
497,272,1
484,282,1
466,297,1
442,316,1
416,335,1
396,350,1
381,359,1
372,366,1
370,368,1
369,369,1
369,369,1
369,369,1
369,369,1
369,369,1
369,369,1
369,369,1
