X,Y,Press
427,95,1
427,95,1
427,95,1
427,96,1
426,99,1
418,110,1
413,116,1
401,135,1
386,159,1
371,183,1
350,213,1
332,240,1
318,261,1
305,280,1
295,295,1
290,306,1
287,314,1
285,320,1
283,328,1
282,332,1
281,337,1
280,338,1
280,339,1
280,339,1
280,339,1
280,337,1
281,330,1
283,325,1
285,314,1
296,294,1
301,286,1
318,263,1
324,254,1
335,237,1
343,222,1
350,211,1
356,201,1
362,191,1
365,179,1
372,165,1
379,152,1
387,140,1
394,130,1
398,124,1
400,120,1
402,115,1
404,110,1
405,107,1
405,107,1
405,107,1
405,107,1
405,107,1
405,107,1
405,108,1
405,115,1
405,131,1
405,153,1
405,180,1
407,213,1
409,241,1
411,266,1
414,286,1
417,298,1
417,300,1
417,300,1
417,300,1
417,300,1
417,300,1
417,300,1
417,300,1
414,294,1
409,287,1
391,270,1
343,230,1
326,217,1
297,198,1
293,196,1
289,193,1
289,193,1
288,193,1
288,193,1
287,193,1
287,193,1
287,193,1
287,193,1
287,193,1
287,193,1
293,193,1
317,193,1
355,193,1
393,193,1
407,193,1
427,193,1
428,193,1
429,193,1
429,193,1
429,193,1
429,193,1
429,193,1
429,194,1
429,197,1
428,199,1
426,201,1
426,202,1
425,204,1
420,207,1
408,212,1
393,220,1
374,227,1
355,234,1
338,242,1
322,249,1
305,258,1
288,269,1
269,280,1
260,284,1
247,292,1
236,301,1
235,302,1
234,304,1
234,305,1
234,305,1
234,305,1
234,305,1
234,305,1
234,305,1
234,305,1
234,305,1
234,305,1
