X,Y,Press
498,98,1
498,98,1
498,98,1
498,98,1
498,98,1
498,102,1
497,110,1
492,124,1
489,131,1
480,157,1
477,164,1
471,187,1
469,194,1
461,223,1
457,234,1
452,253,1
446,271,1
444,284,1
443,291,1
441,296,1
441,300,1
441,300,1
441,300,1
441,300,1
441,300,1
441,302,1
441,304,1
441,307,1
441,309,1
441,311,1
439,317,1
438,321,1
437,325,1
437,326,1
436,330,1
436,331,1
435,335,1
434,340,1
434,343,1
433,346,1
433,346,1
433,346,1
433,346,1
433,346,1
433,346,1
433,346,1
433,346,1
433,346,1
433,342,1
434,330,1
438,307,1
447,279,1
460,247,1
473,217,1
483,191,1
487,179,1
495,157,1
501,139,1
508,119,1
509,116,1
512,105,1
512,100,1
513,95,1
515,87,1
516,79,1
516,73,1
516,69,1
516,68,1
516,68,1
516,68,1
516,68,1
516,68,1
516,68,1
516,69,1
515,71,1
511,90,1
511,97,1
511,118,1
515,153,1
519,167,1
530,195,1
539,224,1
553,254,1
564,276,1
572,289,1
576,296,1
577,298,1
577,299,1
577,299,1
577,299,1
577,299,1
577,299,1
577,299,1
577,299,1
574,296,1
546,283,1
508,273,1
484,268,1
419,257,1
406,256,1
390,256,1
384,256,1
383,256,1
383,256,1
383,256,1
383,256,1
383,256,1
383,256,1
383,256,1
383,256,1
382,256,1
382,256,1
382,256,1
382,255,1
386,252,1
403,245,1
415,239,1
502,215,1
534,205,1
600,184,1
648,164,1
653,162,1
655,160,1
655,160,1
655,160,1
655,160,1
655,160,1
655,160,1
655,160,1
654,161,1
642,169,1
621,182,1
592,201,1
555,224,1
517,247,1
485,265,1
464,281,1
455,287,1
438,302,1
434,307,1
427,316,1
422,321,1
419,323,1
417,325,1
417,325,1
417,325,1
417,325,1
415,326,1
415,326,1
