X,Y,Press
623,338,1
623,339,1
622,339,1
615,334,1
604,325,1
599,323,1
587,316,1
577,309,1
565,301,1
548,291,1
529,279,1
504,262,1
497,258,1
485,250,1
473,240,1
470,236,1
463,227,1
457,216,1
448,201,1
446,196,1
443,189,1
442,182,1
442,176,1
442,168,1
442,161,1
442,156,1
442,154,1
442,153,1
442,150,1
442,147,1
443,144,1
444,142,1
445,140,1
446,138,1
451,136,1
460,132,1
476,128,1
502,122,1
536,120,1
565,120,1
588,120,1
606,120,1
619,120,1
632,122,1
642,128,1
648,133,1
653,140,1
657,146,1
658,154,1
658,159,1
658,166,1
658,176,1
655,188,1
652,198,1
645,210,1
637,221,1
629,231,1
620,242,1
609,252,1
598,263,1
591,268,1
579,276,1
565,286,1
551,294,1
535,303,1
519,312,1
504,317,1
494,320,1
488,320,1
482,320,1
472,320,1
462,318,1
453,314,1
446,311,1
442,308,1
440,307,1
435,306,1
431,304,1
428,302,1
428,302,1
428,302,1
428,302,1
428,302,1
428,302,1
428,302,1
428,302,1
428,302,1
428,302,0
428,302,0
428,302,0
428,302,0
428,302,0
428,302,0
428,302,0
432,305,0
446,314,0
469,328,0
498,344,0
530,357,0
554,371,0
578,383,0
599,395,0
622,406,0
647,415,0
669,424,0
687,431,0
700,437,0
709,442,0
715,447,0
719,452,0
723,456,0
730,464,0
735,472,0
739,476,0
752,486,0
757,490,0
765,496,0
767,498,0
770,502,0
771,507,0
773,510,0
775,516,0
778,523,0
779,525,0
781,530,0
783,535,0
786,538,0
787,542,0
789,543,0
792,547,0
793,549,0
793,549,0
793,549,0
793,549,0
793,549,0
793,549,0
793,549,0
793,549,1
793,549,1
793,549,1
793,549,1
793,549,1
