X,Y,Press
204,256,1
204,257,1
208,259,1
217,265,1
224,269,1
251,285,1
271,297,1
290,304,1
312,311,1
337,315,1
361,318,1
386,316,1
410,310,1
435,300,1
456,286,1
471,271,1
482,257,1
493,241,1
493,241,1
506,215,1
517,198,1
522,189,1
537,170,1
542,163,1
543,161,1
543,161,1
543,161,1
543,161,1
543,161,0
543,161,0
543,161,0
543,161,0
541,161,0
536,161,0
501,157,0
460,149,0
415,137,0
374,119,0
358,110,0
335,92,0
323,79,0
312,66,0
305,59,0
298,54,0
290,49,0
282,44,0
279,42,0
279,41,0
278,41,0
276,41,0
274,41,0
272,41,0
270,42,0
269,42,0
268,44,0
268,44,0
268,49,0
268,57,0
269,68,1
274,92,1
282,123,1
290,162,1
296,199,1
302,224,1
310,246,1
316,263,1
318,268,1
318,268,1
318,268,1
318,267,0
321,250,0
327,233,0
334,217,0
340,196,0
347,175,0
351,156,0
353,140,0
353,126,0
353,112,0
354,102,0
355,93,0
358,86,0
361,78,0
361,74,0
361,71,0
361,67,0
361,67,0
361,67,0
361,67,0
361,67,0
361,67,1
361,73,1
361,89,1
361,109,1
364,133,1
368,159,1
373,186,1
378,210,1
383,234,1
387,255,1
390,268,1
392,276,1
392,277,1
392,277,0
392,277,0
392,277,0
392,277,0
392,277,0
392,277,0
395,278,0
405,280,0
429,286,0
466,295,0
519,314,0
576,341,0
632,372,0
682,399,0
723,420,0
753,439,0
780,462,0
797,481,0
808,499,0
814,507,0
826,524,0
842,538,0
859,550,0
874,560,0
883,566,0
886,568,0
887,569,0
887,569,0
887,569,0
887,569,0
887,569,0
887,569,0
887,569,0
887,569,0
887,569,1
887,569,1
887,569,1
887,569,1
887,569,1
887,569,1
