X,Y,Press
461,346,1
461,346,1
461,346,1
461,346,1
460,346,1
459,346,1
457,346,1
451,345,1
443,342,1
433,338,1
421,334,1
416,331,1
404,326,1
392,318,1
381,309,1
375,303,1
370,298,1
367,294,1
363,287,1
359,280,1
355,270,1
350,258,1
347,244,1
344,229,1
341,213,1
340,199,1
340,188,1
340,181,1
340,177,1
340,174,1
341,171,1
343,167,1
346,163,1
351,159,1
353,157,1
353,157,1
355,157,1
357,157,1
361,157,1
363,158,1
367,159,1
370,161,1
373,161,1
378,163,1
383,164,1
387,166,1
390,168,1
395,172,1
400,176,1
404,179,1
409,182,1
412,184,1
414,185,1
418,188,1
421,194,1
426,199,1
429,204,1
431,206,1
431,206,1
431,206,1
431,207,1
431,207,1
431,207,1
431,207,1
431,207,1
432,209,1
432,209,1
432,209,1
432,209,1
433,209,1
434,210,1
434,210,1
434,210,1
434,210,1
434,210,0
434,211,0
434,214,0
431,222,0
429,233,0
426,246,0
422,259,0
419,274,0
419,287,0
419,295,0
419,313,0
421,325,0
422,333,0
424,338,0
425,341,0
425,341,0
425,341,0
425,341,0
426,341,0
428,341,0
429,341,0
433,341,0
434,341,0
436,341,0
438,341,0
438,341,0
438,341,0
438,341,0
441,341,0
443,341,0
444,341,0
444,341,0
444,341,0
444,341,0
444,341,0
444,341,0
444,341,0
444,341,0
444,341,1
444,341,1
444,341,1
445,340,1
445,340,1
450,339,1
452,338,1
461,336,1
461,336,1
472,328,1
478,324,1
480,320,1
482,318,1
483,314,1
485,309,1
487,301,1
490,292,1
491,287,1
492,284,1
493,281,1
496,276,1
505,269,1
522,258,1
536,249,1
542,241,1
547,236,1
551,231,1
552,228,1
554,224,1
554,220,1
554,216,1
554,214,1
554,209,1
554,206,1
554,204,1
554,198,1
551,194,1
548,191,1
545,189,1
540,186,1
535,183,1
529,178,1
522,175,1
520,174,1
513,171,1
509,168,1
507,168,1
497,165,1
494,165,1
493,165,1
490,165,1
488,165,1
487,165,1
486,165,1
485,167,1
484,168,1
482,171,1
479,175,1
474,181,1
470,185,1
467,186,1
463,190,1
462,190,1
462,190,1
462,190,1
460,190,1
458,192,1
453,194,1
448,197,1
443,200,1
442,202,1
436,208,1
434,213,1
433,215,1
433,215,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,1
431,216,0
431,216,0
431,216,0
431,216,0
431,216,0
431,216,0
431,216,0
431,219,0
437,227,0
445,239,0
453,251,0
458,263,0
465,278,0
471,291,0
474,299,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
476,304,0
486,310,0
504,323,0
518,341,0
531,363,0
544,384,0
552,395,0
572,422,0
597,450,0
614,466,0
627,477,0
632,481,0
650,494,0
662,505,0
670,509,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
672,510,0
673,511,0
674,513,0
679,519,0
687,528,0
699,537,0
711,543,0
723,544,0
733,544,0
744,544,0
749,542,0
750,542,0
750,542,0
750,542,0
750,542,0
750,542,0
750,542,0
750,542,1
750,542,1
750,542,1
750,542,1
750,542,1
750,542,1
