X,Y,Press
267,136,1
266,139,1
262,148,1
255,166,1
247,188,1
238,212,1
231,238,1
225,264,1
221,288,1
218,300,1
209,331,1
205,346,1
204,350,1
203,353,1
203,354,1
203,354,1
203,354,1
203,354,1
203,348,1
204,335,1
208,319,1
215,299,1
223,277,1
229,254,1
232,243,1
239,211,1
244,195,1
246,188,1
251,168,1
254,162,1
256,155,1
258,150,1
260,147,1
264,146,1
268,144,1
269,143,1
269,143,1
269,143,1
269,143,1
270,143,1
269,147,1
265,161,1
260,185,1
256,217,1
256,245,1
256,270,1
263,295,1
269,310,1
275,320,1
277,323,1
277,323,1
277,323,1
282,320,1
288,312,1
295,299,1
302,283,1
307,275,1
312,258,1
314,245,1
314,239,1
314,238,1
314,237,1
314,237,1
314,236,1
311,240,1
307,251,1
304,266,1
305,286,1
311,303,1
319,312,1
323,316,1
338,320,1
351,315,1
358,311,1
380,292,1
386,283,1
392,268,1
394,254,1
394,246,1
394,240,1
394,239,1
394,239,1
394,239,1
394,239,1
392,243,1
388,255,1
386,271,1
383,290,1
383,307,1
383,327,1
386,346,1
387,356,1
389,371,1
389,383,1
389,386,1
389,391,1
389,391,1
388,392,1
387,392,1
382,388,1
372,377,1
364,363,1
359,352,1
357,340,1
359,334,1
364,325,1
375,315,1
395,305,1
416,295,1
437,285,1
450,277,1
455,272,1
458,269,1
460,267,1
460,266,1
460,266,1
460,266,1
460,266,1
460,266,1
460,266,1
457,272,1
446,298,1
443,317,1
443,324,1
443,333,1
443,334,1
443,334,1
444,330,1
448,315,1
454,299,1
455,290,1
455,289,1
456,288,1
456,288,1
457,290,1
465,296,1
471,298,1
492,297,1
498,294,1
510,287,1
516,277,1
516,276,1
516,273,1
516,272,1
516,272,1
515,272,1
512,277,1
506,289,1
502,305,1
501,320,1
502,331,1
505,335,1
509,336,1
523,331,1
548,322,1
573,312,1
587,306,1
590,304,1
590,304,1
590,304,1
590,304,1
590,304,1
590,304,1
591,304,1
591,299,1
588,292,1
585,287,1
582,285,1
579,285,1
570,288,1
560,299,1
549,315,1
539,332,1
535,345,1
535,348,1
536,351,1
541,350,1
553,343,1
561,339,1
581,323,1
585,318,1
587,308,1
587,303,1
587,302,1
587,302,1
587,302,1
586,303,1
585,308,1
584,317,1
585,329,1
589,338,1
596,344,1
610,346,1
634,346,1
662,342,1
681,336,1
690,330,1
