X,Y,Press
276,134,1
274,138,1
271,154,1
265,177,1
257,211,1
250,240,1
248,267,1
242,290,1
239,306,1
237,318,1
237,321,1
237,322,1
237,322,1
237,322,1
237,323,1
237,323,1
237,323,1
237,323,1
237,320,1
238,312,1
241,297,1
248,277,1
253,251,1
259,224,1
263,201,1
268,182,1
270,168,1
272,161,1
274,156,1
274,154,1
274,154,1
274,151,1
276,147,1
276,147,1
276,147,1
276,147,1
276,147,1
276,147,1
276,148,1
276,152,1
276,172,1
276,199,1
277,225,1
279,247,1
282,263,1
285,274,1
287,280,1
288,281,1
289,282,1
291,281,1
296,276,1
302,267,1
311,254,1
312,248,1
317,233,1
317,228,1
317,227,1
317,226,1
317,226,1
317,226,1
317,226,1
317,226,1
317,231,1
316,243,1
316,260,1
317,279,1
324,295,1
333,305,1
343,310,1
352,310,1
359,303,1
366,290,1
369,281,1
375,259,1
377,247,1
377,244,1
377,242,1
377,241,1
377,241,1
377,241,1
377,241,1
377,241,1
377,245,1
375,250,1
374,264,1
373,284,1
370,308,1
367,328,1
367,343,1
367,354,1
367,357,1
367,358,1
367,358,1
367,358,1
364,354,1
358,347,1
351,340,1
349,337,1
349,337,1
350,333,1
352,330,1
358,323,1
367,314,1
378,301,1
391,289,1
402,278,1
407,270,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
409,265,1
407,273,1
406,280,1
405,301,1
405,306,1
405,311,1
405,313,1
405,313,1
405,310,1
405,303,1
405,295,1
405,289,1
405,286,1
405,285,1
406,285,1
407,285,1
409,285,1
413,284,1
417,282,1
421,277,1
424,273,1
425,269,1
425,268,1
425,268,1
425,268,1
425,268,1
425,268,1
425,268,1
425,270,1
425,274,1
425,277,1
424,279,1
424,283,1
424,289,1
424,297,1
425,309,1
428,316,1
431,319,1
434,319,1
442,317,1
451,310,1
457,306,1
470,297,1
473,295,1
473,294,1
473,294,1
473,294,1
473,294,1
473,294,1
473,294,1
474,294,1
474,293,1
474,290,1
474,287,1
474,286,1
474,286,1
472,286,1
469,289,1
465,297,1
462,306,1
460,313,1
460,318,1
460,320,1
460,320,1
460,320,1
461,321,1
465,318,1
470,311,1
473,306,1
479,291,1
482,284,1
482,283,1
482,283,1
482,283,1
482,283,1
482,286,1
482,294,1
484,308,1
488,319,1
492,326,1
497,330,1
501,331,1
507,331,1
511,329,1
515,329,1
