X,Y,Press
297,153,1
294,154,1
289,163,1
279,181,1
269,205,1
260,233,1
253,258,1
251,269,1
248,294,1
248,300,1
247,309,1
247,312,1
247,313,1
247,313,1
247,313,1
246,315,1
246,316,1
244,320,1
243,322,1
243,322,1
243,322,1
243,322,1
243,322,1
243,322,1
243,322,1
243,322,1
243,324,1
243,326,1
242,328,1
241,334,1
241,335,1
241,335,1
241,335,1
241,335,1
241,335,1
242,331,1
247,316,1
253,296,1
263,277,1
273,260,1
280,241,1
289,226,1
297,210,1
303,194,1
309,181,1
314,172,1
318,167,1
321,161,1
326,156,1
328,154,1
333,148,1
333,147,1
333,147,1
333,146,1
333,146,1
333,147,1
329,158,1
323,173,1
316,194,1
310,216,1
307,236,1
307,253,1
307,270,1
307,279,1
308,284,1
311,290,1
313,295,1
314,297,1
314,297,1
314,297,1
316,297,1
317,297,1
331,287,1
339,282,1
354,269,1
369,247,1
372,241,1
374,236,1
374,235,1
374,235,1
374,235,1
371,243,1
368,257,1
366,276,1
367,293,1
372,306,1
377,313,1
382,315,1
389,315,1
397,309,1
404,304,1
414,290,1
423,264,1
424,254,1
424,250,1
424,250,1
424,250,1
424,249,1
423,250,1
419,255,1
414,266,1
410,281,1
406,300,1
403,322,1
401,341,1
400,357,1
400,372,1
399,382,1
399,384,1
399,385,1
399,385,1
397,385,1
387,375,1
381,367,1
378,362,1
375,352,1
376,337,1
386,326,1
393,320,1
410,309,1
428,298,1
448,287,1
464,278,1
476,270,1
481,264,1
482,261,1
482,261,1
482,261,1
482,261,1
482,261,1
482,261,1
482,261,1
482,261,1
482,261,1
482,264,1
480,270,1
477,286,1
473,315,1
473,320,1
473,325,1
473,326,1
473,326,1
474,321,1
477,309,1
481,297,1
483,290,1
484,288,1
484,288,1
484,288,1
484,288,1
487,287,1
491,286,1
499,281,1
507,275,1
511,272,1
515,266,1
515,266,1
515,266,1
515,266,1
511,269,1
509,273,1
503,286,1
499,302,1
498,318,1
500,329,1
503,335,1
506,337,1
509,336,1
520,330,1
535,320,1
553,311,1
561,305,1
563,304,1
563,304,1
563,304,1
563,304,1
563,304,1
564,303,1
565,302,1
567,295,1
567,292,1
562,283,1
555,276,1
549,274,1
543,274,1
538,281,1
529,297,1
522,317,1
520,332,1
523,344,1
528,349,1
532,350,1
541,347,1
556,338,1
570,327,1
578,314,1
581,303,1
582,301,1
582,301,1
582,301,1
582,301,1
582,302,1
580,305,1
578,314,1
578,321,1
578,329,1
581,333,1
585,335,1
589,336,1
600,335,1
614,331,1
630,326,1
