X,Y,Press
399,246,1
401,245,1
405,243,1
413,236,1
426,227,1
441,218,1
456,206,1
470,195,1
482,184,1
487,181,1
494,171,1
500,162,1
502,156,1
504,153,1
505,151,1
505,151,1
505,151,1
505,151,1
505,151,1
505,151,1
505,151,1
505,151,1
504,156,1
501,169,1
498,187,1
496,205,1
494,224,1
490,242,1
487,259,1
483,274,1
480,290,1
478,299,1
475,314,1
473,324,1
473,327,1
472,331,1
472,333,1
472,334,1
472,334,1
472,334,1
472,334,1
472,334,1
472,334,1
471,335,0
470,335,0
467,335,0
460,337,0
446,339,0
432,341,0
425,343,0
415,344,0
410,344,0
410,344,0
410,344,0
410,344,0
409,344,0
409,344,0
409,344,0
409,344,0
409,344,0
409,344,0
409,344,0
409,344,1
413,342,1
421,342,1
437,342,1
459,342,1
484,342,1
508,342,1
528,342,1
538,342,1
539,342,1
540,342,1
540,342,1
540,342,1
540,342,1
541,342,1
541,341,0
542,338,0
544,332,0
548,323,0
551,315,0
554,301,0
557,287,0
560,271,0
565,254,0
567,238,0
568,224,0
568,215,0
568,208,0
569,203,0
570,202,0
571,196,0
572,195,0
572,193,0
572,191,0
572,188,0
572,183,0
572,180,0
569,174,1
566,169,1
564,162,1
558,154,1
553,146,1
547,139,1
539,133,1
533,128,1
523,122,1
511,117,1
500,113,1
489,110,1
481,110,1
474,110,1
471,110,1
449,113,1
429,120,1
419,124,1
400,135,1
381,147,1
365,158,1
353,168,1
339,188,1
335,195,1
328,209,1
323,226,1
319,245,1
317,261,1
316,277,1
316,292,1
316,306,1
318,322,1
320,336,1
325,350,1
331,364,1
338,375,1
345,385,1
350,389,1
370,399,1
388,407,1
408,411,1
418,412,1
441,412,1
447,412,1
458,412,1
472,410,1
485,408,1
499,405,1
512,402,1
524,399,1
533,393,1
543,384,1
551,375,1
556,365,1
561,356,1
565,347,1
571,334,1
573,328,1
575,310,1
578,296,1
579,291,1
581,279,1
581,270,1
581,258,1
581,244,1
580,231,1
577,220,1
575,213,1
573,206,1
569,197,1
564,188,1
559,178,1
553,169,1
550,164,1
549,163,1
549,163,1
549,163,1
549,163,1
549,163,1
549,163,1
549,163,1
