X,Y,Press
432,256,1
432,256,1
432,256,1
435,252,1
437,248,1
445,238,1
462,219,1
466,212,1
480,191,1
483,185,1
487,175,1
490,170,1
490,168,1
490,168,1
490,168,1
490,168,1
490,168,1
490,168,1
490,168,1
490,168,1
490,176,1
490,188,1
490,205,1
490,226,1
490,244,1
490,257,1
490,266,1
490,269,1
490,274,1
490,276,1
490,279,1
490,279,1
490,279,1
490,279,1
490,279,1
490,279,1
490,279,1
490,279,1
490,279,1
490,279,0
490,280,0
489,281,0
483,282,0
471,284,0
454,288,0
435,292,0
427,293,0
415,296,0
415,296,0
414,296,0
414,296,0
414,296,0
414,296,0
414,296,0
414,296,0
414,296,0
414,296,1
414,296,1
420,296,1
430,296,1
446,296,1
467,296,1
485,296,1
498,294,1
505,292,1
508,292,1
515,290,1
524,290,1
537,290,1
553,290,1
561,290,1
571,290,1
573,290,1
573,290,1
573,290,1
573,290,1
573,290,1
573,290,1
572,288,0
572,288,0
572,288,0
572,287,0
572,283,0
574,278,0
578,271,0
583,263,0
590,254,0
596,246,0
599,240,0
600,237,0
600,234,0
600,234,0
600,234,0
600,234,0
600,234,0
600,234,0
600,234,0
600,233,0
600,231,1
598,225,1
594,216,1
589,206,1
583,196,1
578,188,1
571,177,1
562,168,1
550,156,1
538,146,1
531,142,1
526,139,1
522,137,1
516,135,1
503,133,1
496,131,1
476,130,1
470,130,1
461,130,1
451,130,1
441,133,1
429,138,1
416,144,1
403,152,1
392,159,1
384,165,1
379,173,1
374,181,1
367,192,1
361,204,1
354,218,1
352,231,1
349,242,1
348,253,1
348,257,1
348,268,1
348,280,1
350,292,1
351,300,1
355,309,1
359,318,1
365,327,1
372,337,1
380,345,1
391,354,1
405,360,1
422,365,1
441,369,1
459,370,1
475,370,1
487,370,1
499,369,1
509,367,1
519,365,1
524,364,1
531,360,1
538,356,1
546,350,1
550,348,1
559,340,1
561,338,1
565,331,1
569,323,1
573,316,1
578,308,1
583,301,1
585,295,1
587,290,1
589,284,1
590,278,1
591,273,1
592,268,1
592,263,1
593,258,1
593,255,1
594,251,1
594,247,1
594,245,1
594,239,1
594,236,1
594,232,1
596,228,1
596,225,1
596,224,1
596,224,1
596,224,1
596,224,1
596,224,1
596,224,1
596,224,1
596,224,1
596,224,1
596,224,1
