X,Y,Press
398,245,1
398,245,1
398,245,1
398,245,1
400,245,1
403,242,1
409,240,1
415,236,1
425,230,1
437,224,1
447,219,1
455,213,1
461,210,1
465,206,1
469,202,1
473,195,1
476,193,1
483,186,1
485,183,1
488,179,1
493,172,1
495,168,1
496,166,1
501,160,1
502,158,1
503,156,1
503,155,1
504,154,1
505,154,1
506,152,1
506,152,1
506,152,1
506,152,1
506,152,1
506,152,1
506,152,1
506,152,1
506,152,1
505,155,1
504,157,1
500,165,1
498,176,1
493,195,1
491,202,1
487,215,1
485,228,1
483,240,1
480,251,1
479,262,1
477,273,1
475,282,1
474,288,1
473,295,1
470,302,1
469,307,1
468,311,1
467,318,1
466,325,1
465,328,1
463,334,1
463,336,1
463,337,1
463,337,1
463,337,1
463,337,1
463,337,1
463,337,1
463,337,1
462,336,1
461,335,0
456,334,0
452,332,0
447,332,0
439,331,0
433,331,0
427,331,0
422,331,0
421,331,0
419,331,0
418,331,0
416,332,0
414,332,0
412,333,0
409,334,0
408,334,0
408,334,0
408,334,0
408,334,1
407,334,1
407,335,1
404,336,1
402,337,1
402,337,1
402,337,1
402,337,1
402,337,1
402,337,1
402,337,1
404,337,1
412,337,1
428,337,1
450,337,1
463,337,1
491,337,1
497,337,1
501,337,1
504,337,1
509,336,1
510,336,1
515,336,1
520,336,1
522,336,1
523,336,1
523,336,1
523,336,1
523,336,1
523,336,1
523,335,1
521,331,0
519,324,0
518,314,0
521,301,0
528,288,0
532,281,0
541,265,0
557,240,0
563,232,0
569,216,0
574,206,0
575,198,0
574,190,0
574,189,0
571,184,0
571,184,0
571,184,0
571,184,0
571,184,0
571,182,0
571,182,0
571,182,0
571,182,0
572,182,0
574,182,0
574,182,0
574,182,0
574,182,0
574,182,1
574,182,1
574,181,1
574,177,1
574,173,1
569,158,1
566,154,1
561,146,1
557,140,1
554,136,1
551,132,1
547,130,1
543,128,1
539,125,1
533,123,1
526,122,1
516,122,1
502,122,1
485,122,1
475,122,1
452,126,1
444,127,1
427,131,1
414,137,1
404,141,1
395,146,1
387,151,1
377,157,1
368,162,1
359,170,1
353,178,1
348,187,1
344,199,1
340,210,1
337,222,1
333,233,1
330,242,1
330,252,1
330,263,1
330,275,1
330,287,1
333,300,1
334,305,1
335,315,1
341,332,1
342,335,1
345,342,1
347,347,1
351,354,1
356,360,1
360,364,1
365,369,1
369,374,1
376,378,1
383,380,1
393,383,1
407,386,1
421,386,1
437,386,1
450,386,1
459,386,1
462,386,1
472,385,1
475,384,1
484,379,1
487,378,1
498,372,1
505,366,1
507,363,1
512,359,1
518,351,1
520,347,1
523,341,1
527,335,1
531,329,1
534,324,1
536,319,1
538,312,1
541,306,1
544,297,1
548,288,1
549,280,1
551,273,1
552,266,1
553,256,1
555,246,1
556,239,1
557,234,1
558,231,1
559,227,1
561,216,1
562,213,1
563,206,1
563,201,1
563,195,1
563,191,1
563,186,1
563,182,1
563,179,1
565,177,1
565,176,1
565,174,1
565,171,1
566,169,1
567,166,1
568,165,1
568,165,1
568,165,1
569,164,1
569,164,1
569,164,1
569,164,1
569,164,1
