X,Y,Press
397,251,1
397,251,1
397,250,1
402,247,1
408,242,1
415,237,1
419,236,1
430,226,1
440,218,1
446,214,1
461,201,1
464,197,1
474,182,1
479,177,1
480,174,1
482,172,1
482,172,1
482,172,1
482,172,1
482,172,1
482,172,1
482,172,1
482,172,1
482,172,1
480,181,1
477,198,1
472,221,1
468,244,1
466,255,1
462,282,1
459,299,1
458,305,1
456,321,1
456,325,1
456,327,1
456,329,1
456,329,1
456,329,1
456,329,1
456,329,1
456,329,1
456,329,0
455,330,0
452,330,0
446,331,0
439,332,0
428,332,0
412,332,0
396,332,0
380,333,0
373,334,0
372,334,0
371,334,0
371,334,0
371,334,0
371,334,0
371,334,0
371,334,1
375,334,1
388,333,1
407,333,1
438,333,1
469,333,1
494,333,1
505,333,1
509,333,1
510,333,1
511,333,1
511,333,1
511,332,1
512,330,1
513,327,0
513,325,0
516,318,0
517,316,0
520,306,0
522,300,0
527,281,0
529,272,0
535,254,0
537,235,0
537,222,0
537,211,0
536,206,0
536,205,0
536,202,0
536,199,0
536,196,0
533,191,0
530,185,0
525,179,1
520,170,1
514,162,1
505,154,1
499,148,1
476,134,1
459,127,1
445,122,1
439,119,1
424,116,1
419,116,1
403,116,1
382,120,1
360,129,1
337,141,1
313,155,1
292,169,1
277,186,1
267,204,1
259,223,1
254,243,1
251,262,1
251,276,1
251,295,1
253,314,1
259,331,1
262,339,1
271,354,1
279,368,1
288,380,1
301,392,1
325,408,1
335,412,1
357,422,1
380,431,1
398,437,1
412,441,1
424,443,1
436,445,1
451,445,1
471,442,1
492,434,1
511,426,1
526,416,1
537,405,1
541,399,1
550,386,1
557,369,1
563,351,1
568,333,1
571,314,1
571,297,1
569,279,1
568,268,1
566,258,1
562,249,1
559,240,1
552,230,1
544,221,1
538,214,1
535,209,1
532,205,1
529,200,1
526,194,1
522,188,1
519,182,1
514,176,1
512,172,1
512,171,1
512,171,1
512,171,1
512,171,1
