X,Y,Press
241,210,1
241,218,1
240,246,1
237,286,1
236,299,1
234,320,1
233,330,1
233,332,1
233,333,1
233,333,1
233,333,1
232,324,1
230,309,1
227,289,1
227,269,1
228,246,1
232,228,1
239,214,1
245,207,1
248,205,1
249,204,1
249,204,1
252,211,1
255,217,1
264,243,1
266,253,1
267,268,1
267,279,1
264,285,1
262,289,1
256,289,1
248,289,1
240,289,1
235,286,1
234,286,1
234,286,1
234,286,1
234,286,1
234,286,1
238,290,1
244,297,1
251,306,1
257,313,1
264,318,1
266,318,1
269,318,1
274,316,1
275,313,1
278,305,1
283,295,1
288,283,1
293,274,1
295,270,1
295,270,1
295,270,1
295,270,1
295,274,1
294,284,1
293,295,1
296,309,1
301,318,1
304,321,1
306,322,1
310,321,1
313,318,1
317,311,1
321,302,1
325,293,1
326,290,1
327,286,1
328,285,1
328,285,1
328,285,1
328,288,1
328,294,1
329,303,1
330,313,1
333,321,1
336,324,1
340,326,1
346,326,1
357,323,1
370,316,1
384,307,1
398,295,1
410,283,1
417,271,1
420,265,1
423,248,1
424,245,1
424,242,1
424,240,1
424,239,1
424,239,1
423,240,1
421,245,1
417,256,1
413,271,1
410,289,1
408,304,1
408,313,1
408,323,1
408,328,1
408,331,1
408,331,1
408,331,1
408,331,1
409,330,1
410,325,1
411,322,1
411,315,1
410,301,1
409,297,1
407,292,1
405,291,1
405,291,1
403,291,1
403,293,1
403,297,1
403,303,1
405,306,1
413,308,1
427,307,1
441,302,1
453,296,1
459,289,1
461,286,1
461,286,1
461,286,1
461,286,1
461,289,1
459,296,1
457,309,1
456,317,1
456,330,1
458,340,1
463,346,1
463,346,1
467,344,1
472,337,1
479,326,1
485,316,1
489,309,1
489,307,1
489,307,1
489,307,1
489,312,1
486,324,1
483,341,1
478,364,1
473,387,1
466,408,1
463,414,1
457,420,1
444,419,1
432,412,1
409,399,1
380,384,1
362,377,1
356,375,1
