X,Y,Press
209,149,1
209,151,1
209,159,1
209,176,1
208,202,1
208,232,1
204,259,1
204,277,1
204,292,1
204,302,1
204,308,1
204,309,1
204,310,1
204,310,1
204,310,1
204,309,1
204,302,1
203,287,1
200,271,1
196,252,1
193,234,1
192,220,1
193,208,1
196,200,1
200,197,1
202,196,1
203,196,1
204,196,1
206,196,1
210,198,1
217,205,1
223,215,1
228,222,1
235,236,1
239,249,1
240,256,1
239,265,1
235,270,1
229,274,1
224,277,1
220,278,1
219,278,1
219,278,1
219,278,1
217,278,1
217,277,1
216,275,1
216,273,1
216,271,1
216,269,1
216,268,1
216,268,1
216,268,1
216,268,1
216,268,1
216,268,1
216,268,1
216,268,1
216,266,1
215,262,1
215,260,1
215,259,1
215,259,1
215,259,1
215,259,1
214,259,1
214,259,1
214,259,1
215,264,1
219,269,1
223,275,1
228,281,1
232,285,1
236,288,1
238,290,1
242,293,1
243,294,1
243,294,1
243,294,1
246,294,1
252,290,1
255,288,1
263,282,1
269,275,1
274,267,1
276,260,1
277,255,1
277,254,1
277,252,1
277,252,1
277,252,1
277,252,1
277,252,1
277,252,1
277,253,1
275,263,1
274,270,1
273,291,1
276,303,1
279,309,1
282,314,1
286,315,1
289,315,1
297,309,1
300,305,1
307,297,1
312,287,1
316,278,1
316,271,1
316,267,1
316,265,1
316,264,1
316,264,1
316,264,1
316,264,1
316,264,1
316,264,1
316,264,1
316,264,1
316,264,1
316,263,1
316,263,1
318,261,1
318,257,1
318,257,1
318,257,1
318,257,1
318,257,1
318,257,1
318,261,1
318,268,1
318,279,1
319,290,1
322,299,1
324,306,1
327,309,1
328,311,1
328,311,1
330,311,1
334,309,1
342,303,1
348,300,1
359,290,1
368,280,1
378,257,1
380,250,1
382,237,1
384,229,1
385,222,1
388,219,1
388,219,1
388,219,1
388,219,1
388,218,1
386,221,1
380,231,1
374,246,1
369,267,1
367,278,1
366,301,1
367,314,1
368,318,1
372,321,1
372,321,1
374,321,1
377,319,1
382,315,1
385,308,1
386,301,1
386,289,1
383,279,1
379,272,1
377,270,1
377,270,1
376,269,1
376,269,1
374,270,1
374,272,1
374,275,1
375,277,1
377,279,1
389,280,1
406,280,1
414,278,1
428,271,1
436,264,1
436,264,1
436,264,1
436,263,1
435,263,1
434,270,1
432,281,1
432,293,1
433,304,1
435,309,1
436,309,1
440,308,1
447,302,1
457,292,1
465,280,1
469,272,1
470,270,1
471,269,1
471,269,1
471,269,1
470,269,1
467,275,1
460,297,1
458,307,1
453,336,1
450,347,1
448,365,1
447,376,1
444,381,1
443,381,1
431,376,1
413,365,1
390,353,1
377,347,1
375,346,1
