X,Y,Press
221,175,1
221,178,1
221,193,1
217,216,1
214,240,1
211,265,1
209,287,1
209,295,1
209,311,1
209,321,1
209,322,1
209,322,1
209,322,1
209,321,1
208,313,1
205,299,1
204,284,1
204,267,1
204,248,1
204,232,1
206,215,1
211,199,1
217,189,1
224,182,1
227,180,1
229,180,1
229,180,1
231,180,1
239,187,1
255,204,1
261,216,1
262,222,1
263,230,1
260,240,1
252,247,1
241,252,1
221,257,1
213,257,1
210,257,1
208,257,1
208,257,1
208,257,1
207,257,1
207,257,1
207,257,1
207,257,1
207,257,1
209,263,1
215,274,1
223,286,1
232,298,1
241,307,1
246,312,1
249,312,1
251,313,1
253,313,1
256,308,1
258,303,1
264,292,1
271,278,1
278,266,1
282,259,1
284,256,1
284,256,1
284,256,1
284,256,1
284,257,1
283,262,1
282,266,1
281,284,1
281,295,1
281,299,1
281,305,1
281,305,1
281,305,1
282,304,1
286,295,1
290,287,1
292,281,1
296,272,1
298,267,1
299,265,1
299,265,1
299,265,1
299,265,1
299,265,1
299,269,1
298,279,1
298,290,1
301,301,1
306,311,1
311,315,1
319,317,1
321,317,1
331,315,1
340,309,1
352,300,1
364,286,1
375,270,1
385,257,1
394,246,1
397,239,1
398,236,1
398,236,1
398,236,1
398,239,1
395,248,1
392,265,1
388,287,1
386,307,1
386,322,1
386,329,1
386,331,1
386,332,1
387,331,1
388,324,1
389,318,1
389,307,1
389,296,1
385,283,1
383,282,1
383,281,1
382,280,1
382,280,1
382,282,1
381,287,1
383,290,1
388,294,1
398,294,1
409,293,1
415,289,1
417,287,1
419,285,1
419,285,1
419,285,1
419,285,1
418,289,1
418,293,1
418,304,1
424,320,1
426,323,1
431,324,1
434,322,1
440,315,1
445,305,1
450,294,1
453,287,1
453,286,1
453,286,1
453,286,1
452,287,1
450,292,1
448,301,1
446,314,1
445,320,1
441,346,1
438,363,1
436,370,1
432,385,1
430,387,1
426,388,1
416,384,1
409,381,1
397,372,1
388,366,1
383,363,1
383,362,1
