X,Y,Press
244,181,1
244,181,1
246,185,1
248,195,1
253,213,1
255,224,1
259,248,1
264,270,1
266,287,1
269,303,1
271,315,1
273,326,1
275,336,1
275,344,1
275,349,1
275,351,1
275,353,1
275,353,1
275,353,1
275,353,1
275,353,1
275,353,1
275,352,1
273,334,1
266,316,1
263,306,1
257,288,1
250,271,1
245,248,1
245,245,1
245,234,1
245,226,1
247,221,1
248,217,1
250,214,1
253,212,1
256,210,1
256,210,1
257,210,1
259,211,1
262,214,1
267,222,1
271,234,1
273,241,1
275,254,1
275,271,1
275,275,1
273,282,1
269,287,1
264,290,1
258,292,1
255,292,1
253,292,1
253,292,1
253,292,1
253,292,1
253,292,1
253,292,1
254,292,1
259,292,1
266,292,1
275,295,1
283,301,1
292,309,1
299,316,1
306,322,1
310,325,1
315,328,1
315,328,1
319,328,1
319,328,1
320,326,1
322,322,1
325,316,1
327,310,1
328,304,1
330,296,1
331,288,1
331,282,1
331,277,1
331,276,1
331,276,1
331,276,1
331,276,1
331,276,1
331,277,1
331,280,1
331,296,1
331,303,1
334,321,1
337,326,1
341,331,1
342,332,1
342,332,1
344,332,1
346,329,1
348,321,1
349,311,1
349,303,1
351,295,1
352,289,1
352,288,1
352,288,1
352,288,1
352,288,1
352,288,1
352,288,1
352,288,1
354,299,1
355,305,1
359,317,1
362,327,1
366,333,1
370,336,1
373,338,1
375,338,1
381,333,1
386,325,1
395,312,1
405,297,1
414,283,1
420,271,1
425,259,1
428,250,1
429,245,1
429,241,1
429,238,1
429,237,1
429,237,1
429,237,1
428,237,1
420,246,1
417,253,1
411,271,1
405,290,1
404,306,1
404,321,1
406,329,1
408,332,1
409,333,1
409,333,1
409,333,1
409,332,1
412,328,1
416,321,1
418,312,1
420,304,1
420,301,1
420,299,1
420,299,1
420,299,1
420,299,1
420,299,1
420,299,1
420,299,1
420,299,1
420,298,1
424,298,1
432,297,1
436,296,1
438,294,1
438,294,1
438,294,1
438,294,1
440,295,1
442,300,1
446,306,1
453,309,1
456,311,1
459,311,1
461,311,1
461,308,1
461,303,1
461,303,1
461,303,1
461,303,1
459,302,1
459,302,1
456,309,1
455,313,1
455,318,1
455,326,1
460,332,1
466,334,1
473,334,1
483,331,1
488,324,1
492,314,1
493,305,1
493,298,1
493,297,1
493,297,1
493,297,1
492,297,1
489,302,1
484,319,1
481,335,1
480,345,1
479,364,1
477,377,1
475,387,1
475,389,1
474,389,1
466,386,1
451,378,1
432,367,1
422,362,1
420,361,1
420,361,1
