X,Y,Press
248,165,1
248,165,1
248,165,1
248,170,1
248,183,1
248,196,1
250,214,1
252,229,1
255,241,1
256,250,1
257,257,1
257,262,1
257,267,1
257,268,1
257,270,1
257,270,1
257,270,1
257,270,1
257,270,1
257,270,1
257,270,1
257,273,1
256,277,1
256,278,1
256,278,1
256,278,1
256,278,1
256,278,1
256,278,1
256,277,1
256,271,1
255,263,1
253,253,1
251,248,1
248,233,1
248,229,1
246,218,1
245,210,1
245,202,1
245,195,1
245,190,1
247,186,1
249,183,1
252,181,1
257,179,1
262,178,1
266,177,1
266,177,1
267,177,1
267,177,1
270,182,1
273,189,1
276,198,1
278,207,1
279,213,1
279,219,1
279,221,1
273,227,1
269,230,1
267,232,1
262,234,1
259,235,1
257,235,1
257,235,1
257,235,1
257,235,1
257,235,1
257,235,1
257,235,1
257,235,1
257,235,1
257,235,1
256,236,1
259,241,1
268,248,1
276,251,1
293,259,1
309,266,1
321,271,1
323,272,1
323,272,1
323,272,1
323,272,1
323,272,1
323,272,1
324,272,1
325,272,1
325,268,1
327,263,0
330,259,0
333,254,0
336,250,0
338,247,0
340,244,0
341,240,0
342,239,0
343,238,0
343,237,0
343,237,0
343,237,0
343,237,0
343,237,1
342,238,1
340,243,1
339,247,1
339,254,1
339,256,1
341,262,1
348,269,1
357,274,1
368,278,1
375,278,1
377,278,1
378,278,1
380,277,1
382,272,1
383,268,1
384,264,1
385,260,1
385,255,1
385,251,1
380,243,1
374,239,1
372,237,1
367,236,1
365,236,1
364,236,1
362,236,1
354,236,1
344,238,1
339,238,1
336,240,1
336,240,1
335,240,1
335,243,1
334,246,1
334,247,1
334,247,1
334,247,1
334,247,1
334,247,0
334,247,0
334,247,0
335,248,0
353,248,0
362,248,0
389,248,0
418,248,0
448,248,0
471,248,0
481,246,0
483,245,0
483,244,0
482,240,0
480,237,0
477,234,0
472,232,0
466,230,0
465,229,0
464,229,0
464,229,0
464,229,0
464,229,0
464,229,0
464,229,0
463,229,0
463,229,1
462,229,1
460,230,1
457,231,1
452,233,1
445,238,1
435,244,1
423,254,1
410,263,1
401,271,1
396,275,1
395,276,1
395,276,1
395,276,1
395,276,1
395,276,1
395,271,1
398,260,1
405,248,1
416,240,1
429,233,1
441,227,1
451,224,1
455,223,1
456,223,1
456,223,1
459,225,1
462,233,1
472,248,1
480,262,1
489,276,1
494,283,1
496,285,1
496,285,1
497,284,1
501,280,1
504,275,1
514,253,1
518,246,1
525,235,1
528,229,1
529,226,1
529,225,1
