X,Y,Press
256,167,1
256,167,1
255,168,1
255,170,1
255,187,1
255,195,1
255,223,1
255,229,1
255,241,1
255,252,1
255,261,1
255,263,1
255,268,1
255,270,1
255,270,1
255,270,1
255,270,1
255,270,1
255,270,1
255,270,1
255,270,1
255,270,1
255,270,1
255,268,1
255,266,1
255,266,1
255,266,1
255,266,1
255,266,1
255,266,1
255,266,1
255,266,1
255,265,1
255,258,1
255,243,1
258,224,1
260,208,1
260,198,1
262,190,1
264,185,1
266,181,1
268,177,1
272,173,1
275,171,1
278,169,1
281,168,1
282,167,1
282,167,1
282,167,1
282,167,1
287,175,1
289,182,1
293,194,1
297,206,1
298,210,1
298,213,1
297,216,1
295,218,1
292,220,1
288,222,1
286,223,1
284,223,1
283,223,1
282,224,1
281,224,1
280,224,1
280,224,1
280,224,1
280,224,1
279,224,1
279,224,1
279,224,1
277,224,1
274,226,1
272,226,1
270,228,1
270,228,1
270,228,1
270,228,1
270,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
269,228,1
267,228,1
266,228,1
262,230,1
259,230,1
257,230,1
257,230,1
257,230,1
257,230,1
257,230,1
257,230,1
257,230,1
257,230,1
257,230,1
258,230,1
259,230,1
265,230,1
274,231,1
285,235,1
297,239,1
307,244,1
311,246,1
315,249,1
321,253,1
322,254,1
323,255,1
323,255,1
323,255,1
323,255,1
323,255,1
323,255,1
323,255,1
324,255,1
327,250,0
335,246,0
347,241,0
364,234,0
380,228,0
392,222,0
396,221,0
403,216,0
405,214,0
405,214,0
405,214,0
405,214,0
405,214,0
405,214,0
405,214,0
404,214,1
402,216,1
398,221,1
396,227,1
394,232,1
393,237,1
393,243,1
394,250,1
399,254,1
407,259,1
418,260,1
429,261,1
437,261,1
439,259,1
441,257,1
441,253,1
441,241,1
438,232,1
436,227,1
431,221,1
428,218,1
426,216,1
426,215,1
423,214,1
417,213,1
411,213,1
406,213,1
400,213,1
397,214,1
396,215,1
392,217,1
389,219,1
387,221,1
387,221,1
388,223,1
393,223,0
406,223,0
422,223,0
445,223,0
457,223,0
479,221,0
494,217,0
504,214,0
508,213,0
509,212,0
510,211,0
511,210,0
511,210,0
511,210,0
511,210,0
511,210,0
511,210,0
511,210,0
511,210,1
511,212,1
508,219,1
502,230,1
499,236,1
491,253,1
489,259,1
485,268,1
484,271,1
484,271,1
484,271,1
484,271,1
484,271,1
484,265,1
486,256,1
491,243,1
495,231,1
499,222,1
502,217,1
502,216,1
502,215,1
502,215,1
503,214,1
504,214,1
504,215,1
506,221,1
511,233,1
516,244,1
522,253,1
524,257,1
525,257,1
525,257,1
525,258,1
527,256,1
530,250,1
536,237,1
542,222,1
550,209,1
555,200,1
558,196,1
