X,Y,Press
259,154,1
259,155,1
259,159,1
260,166,1
260,172,1
262,184,1
265,201,1
269,216,1
270,228,1
270,236,1
271,245,1
271,251,1
271,258,1
271,261,1
271,262,1
271,262,1
271,262,1
271,262,1
271,264,1
271,268,1
271,272,1
271,272,1
271,272,1
271,272,1
271,272,1
271,266,1
271,262,1
271,254,1
271,249,1
271,245,1
271,239,1
271,233,1
271,223,1
271,212,1
271,203,1
271,195,1
271,190,1
272,187,1
273,183,1
276,181,1
280,179,1
282,178,1
286,177,1
288,177,1
295,177,1
305,177,1
314,179,1
316,181,1
320,186,1
325,197,1
331,210,1
335,223,1
336,228,1
336,232,1
334,236,1
328,241,1
314,246,1
297,250,1
280,252,1
266,252,1
258,252,1
255,252,1
255,252,1
255,252,1
255,252,1
255,252,1
255,252,1
255,252,1
255,252,1
255,252,1
258,252,1
268,253,1
282,257,1
301,261,1
322,265,1
341,269,1
352,270,1
355,270,1
356,270,1
356,270,1
356,270,1
357,270,1
357,270,1
357,269,1
357,263,0
357,260,0
358,256,0
360,252,0
361,251,0
365,248,0
368,246,0
373,241,0
380,238,0
387,234,0
391,231,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,0
392,230,1
392,233,1
392,236,1
391,245,1
391,249,1
392,260,1
399,273,1
402,278,1
409,284,1
419,287,1
429,287,1
441,287,1
453,287,1
460,284,1
463,282,1
464,278,1
464,274,1
463,265,1
455,253,1
445,242,1
432,232,1
421,228,1
416,226,1
412,225,1
402,225,1
391,225,1
384,225,1
383,225,1
380,226,1
378,228,1
378,229,1
376,233,1
376,235,1
376,236,1
376,237,1
376,238,1
379,238,1
391,238,0
412,238,0
438,238,0
465,239,0
489,240,0
507,240,0
517,240,0
520,240,0
524,239,0
524,239,0
524,236,0
524,233,0
523,229,0
520,227,0
518,225,0
518,225,0
518,225,0
518,225,0
518,225,0
518,225,0
518,225,0
517,226,1
515,229,1
514,235,1
512,245,1
510,255,1
507,269,1
506,276,1
503,288,1
500,293,1
500,294,1
500,294,1
500,294,1
500,294,1
500,290,1
500,279,1
502,265,1
508,253,1
514,244,1
519,238,1
523,235,1
526,233,1
526,233,1
526,233,1
526,233,1
528,236,1
535,246,1
542,258,1
547,267,1
551,272,1
552,273,1
552,273,1
552,273,1
552,273,1
553,273,1
556,271,1
562,260,1
565,251,1
567,247,1
569,241,1
