X,Y,Press
437,156,1
437,156,1
437,156,1
436,156,1
435,155,1
432,152,1
427,147,1
421,142,1
413,136,1
402,127,1
391,120,1
387,117,1
386,116,1
386,116,1
386,116,1
386,116,1
385,116,1
384,116,1
383,116,1
379,116,1
373,116,1
369,116,1
368,116,1
367,116,1
366,117,1
363,120,1
357,124,1
349,130,1
339,135,1
332,140,1
326,144,1
321,149,1
316,157,1
311,168,1
305,176,1
300,182,1
297,188,1
295,197,1
293,207,1
290,216,1
290,223,1
288,235,1
288,247,1
288,254,1
293,268,1
299,281,1
304,291,1
311,298,1
317,305,1
323,313,1
329,321,1
334,328,1
339,336,1
346,343,1
352,349,1
357,353,1
362,358,1
371,365,1
383,374,1
389,379,1
397,386,1
400,390,1
403,395,1
406,400,1
412,410,1
423,419,1
433,427,1
436,429,1
436,429,1
436,429,1
437,430,1
437,430,1
437,430,1
437,430,1
437,430,1
437,430,1
437,430,1
437,430,1
439,430,1
441,424,1
444,415,1
447,409,1
456,398,1
471,383,1
486,371,1
497,357,1
508,342,1
515,332,1
520,321,1
526,313,1
531,304,1
537,294,1
542,285,1
545,275,1
548,265,1
550,256,1
550,248,1
550,234,1
548,222,1
545,208,1
541,193,1
538,177,1
532,163,1
527,153,1
523,144,1
521,136,1
517,127,1
514,119,1
510,111,1
509,108,1
506,104,1
503,101,1
502,99,1
501,98,1
500,97,1
500,97,1
499,97,1
496,97,1
494,97,1
491,97,1
490,97,1
489,98,1
487,99,1
485,101,1
480,104,1
476,108,1
472,110,1
467,114,1
462,118,1
458,121,1
455,123,1
453,127,1
450,131,1
448,133,1
446,136,1
445,138,1
444,139,1
443,142,1
442,145,1
440,151,1
438,154,1
438,155,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,156,1
438,157,1
