X,Y,Press
325,161,1
325,162,1
325,170,1
325,179,1
325,189,1
325,198,1
325,210,1
325,224,1
325,239,1
325,248,1
325,252,1
325,257,1
325,259,1
325,260,1
325,260,1
325,260,1
325,260,1
325,260,1
325,260,0
325,260,0
331,258,0
342,249,0
354,236,0
364,225,0
369,215,0
374,207,0
379,200,0
382,194,0
384,190,0
384,186,0
385,181,0
386,180,0
386,178,0
387,176,0
388,175,0
388,171,0
389,168,0
390,165,0
392,163,0
392,162,0
392,162,0
392,162,0
392,162,0
393,161,0
393,160,0
393,160,1
393,160,1
393,162,1
393,168,1
393,177,1
393,188,1
393,199,1
393,209,1
393,220,1
393,234,1
393,243,1
393,249,1
393,253,1
393,253,1
393,253,1
393,253,1
393,253,1
393,253,0
393,253,0
393,253,0
393,253,0
393,254,0
389,255,0
357,265,0
343,269,0
319,276,0
296,284,0
277,287,0
268,287,0
267,287,0
267,287,0
265,287,0
263,286,0
261,284,0
258,282,0
255,281,0
255,281,0
255,281,0
255,281,0
254,281,0
253,281,0
252,281,0
251,281,0
249,282,0
248,282,0
246,284,0
244,285,0
241,285,0
238,287,0
237,287,0
235,287,0
235,287,0
235,287,0
235,287,0
235,287,0
237,290,1
244,296,1
255,304,1
266,310,1
277,315,1
286,318,1
294,319,1
306,321,1
320,321,1
336,321,1
349,320,1
356,319,1
359,319,1
364,317,1
372,314,1
384,311,1
395,309,1
401,306,1
407,304,1
416,301,1
428,297,1
441,296,1
447,293,1
449,292,1
450,291,1
452,291,1
452,290,1
452,290,1
452,290,1
452,290,1
452,290,1
452,290,1
452,289,1
454,289,0
455,290,0
455,291,0
455,295,0
455,301,0
450,309,0
445,318,0
438,330,0
433,338,0
429,346,0
426,354,0
422,360,0
420,364,0
419,366,0
419,367,0
418,368,0
418,368,0
418,368,0
418,368,0
418,368,0
418,368,0
418,368,0
419,368,0
424,366,1
440,360,1
472,341,1
485,332,1
497,320,1
505,309,1
511,297,1
517,281,1
521,264,1
524,245,1
524,225,1
524,202,1
519,180,1
512,162,1
501,144,1
492,128,1
481,113,1
470,101,1
457,89,1
442,80,1
424,72,1
399,67,1
368,63,1
329,62,1
290,62,1
253,64,1
226,67,1
205,72,1
192,78,1
183,85,1
176,92,1
170,100,1
164,111,1
161,117,1
152,132,1
146,147,1
141,164,1
137,179,1
134,194,1
134,209,1
134,228,1
137,246,1
144,264,1
148,278,1
152,289,1
154,301,1
158,312,1
168,329,1
182,345,1
199,358,1
211,366,1
219,370,1
226,372,1
243,378,1
265,380,1
286,383,1
302,383,1
318,383,1
326,383,1
339,382,1
348,382,1
357,382,1
360,382,1
361,382,1
361,382,1
364,382,1
371,382,1
383,381,1
390,379,1
394,379,1
396,379,1
398,379,1
401,377,1
404,376,1
408,374,1
411,373,1
411,372,1
413,371,1
416,370,1
421,368,1
425,366,1
428,364,1
431,363,1
433,362,1
433,362,1
433,362,1
433,362,1
433,362,1
433,362,1
433,362,1
433,362,1
433,362,1
433,362,1
