X,Y,Press
384,165,1
384,165,1
384,165,1
382,162,1
380,157,1
377,152,1
373,147,1
369,143,1
367,141,1
366,138,1
363,137,1
359,135,1
354,133,1
350,131,1
342,128,1
336,125,1
331,124,1
323,122,1
316,120,1
303,120,1
297,120,1
295,122,1
294,122,1
293,123,1
291,128,1
289,135,1
284,142,1
281,150,1
278,158,1
277,164,1
276,170,1
274,178,1
273,186,1
271,197,1
269,206,1
268,210,1
268,213,1
268,222,1
268,232,1
270,242,1
273,252,1
277,262,1
284,274,1
289,284,1
295,294,1
300,300,1
305,305,1
310,312,1
314,317,1
318,322,1
322,329,1
327,336,1
333,343,1
338,349,1
341,354,1
341,356,1
341,358,1
341,362,1
341,364,1
341,367,1
341,368,1
341,368,1
341,368,1
341,368,1
341,369,1
341,370,1
341,371,1
341,371,1
341,371,1
341,371,1
342,371,1
344,373,1
346,374,1
346,374,1
346,375,1
347,375,1
348,375,1
352,374,1
359,369,1
367,363,1
377,356,1
386,350,1
395,341,1
399,332,1
405,325,1
409,316,1
415,304,1
422,294,1
433,282,1
442,275,1
444,271,1
449,265,1
454,260,1
457,254,1
462,247,1
467,238,1
473,225,1
478,214,1
482,204,1
487,196,1
489,192,1
490,188,1
490,182,1
490,175,1
490,165,1
490,157,1
490,151,1
490,146,1
488,140,1
486,136,1
485,133,1
484,131,1
480,128,1
475,126,1
468,123,1
462,120,1
457,118,1
455,118,1
452,118,1
449,118,1
447,119,1
444,120,1
441,122,1
439,122,1
438,123,1
437,124,1
435,124,1
433,126,1
429,131,1
424,134,1
417,137,1
413,141,1
408,143,1
408,143,1
407,144,1
405,144,1
402,147,1
398,149,1
393,152,1
391,153,1
391,153,1
391,154,1
391,154,1
390,154,1
390,155,1
389,157,1
388,158,1
388,158,1
388,158,1
388,158,1
388,158,1
388,159,1
388,161,1
388,164,1
388,165,1
387,167,1
386,168,1
386,170,1
386,170,1
386,170,1
386,170,1
386,170,1
386,170,1
386,170,1
386,170,1
386,170,1
