X,Y,Press
433,157,1
433,157,1
433,157,1
433,156,1
432,153,1
425,146,1
422,144,1
416,139,1
409,133,1
404,129,1
397,125,1
392,123,1
387,120,1
381,117,1
375,117,1
369,117,1
363,117,1
355,117,1
349,119,1
345,120,1
341,121,1
337,123,1
335,125,1
333,128,1
332,132,1
329,141,1
326,151,1
322,161,1
319,173,1
319,178,1
317,188,1
317,198,1
317,207,1
317,221,1
318,229,1
319,237,1
320,245,1
323,253,1
325,260,1
328,267,1
332,273,1
336,280,1
339,285,1
344,290,1
349,295,1
353,300,1
357,304,1
362,310,1
368,319,1
373,328,1
378,335,1
381,337,1
385,341,1
390,347,1
393,351,1
396,355,1
399,360,1
402,365,1
406,370,1
410,375,1
412,377,1
413,378,1
413,378,1
415,380,1
419,383,1
423,384,1
423,384,1
425,385,1
425,385,1
426,386,1
426,386,1
426,386,1
426,386,1
426,386,1
427,386,1
429,385,1
429,385,1
431,380,1
435,375,1
439,369,1
442,364,1
446,357,1
452,347,1
460,335,1
466,322,1
474,310,1
479,300,1
485,288,1
491,278,1
497,264,1
503,249,1
505,243,1
509,234,1
511,231,1
511,228,1
513,223,1
516,215,1
520,206,1
524,197,1
526,190,1
528,182,1
529,177,1
529,173,1
529,167,1
529,160,1
529,152,1
528,146,1
526,141,1
523,138,1
520,135,1
518,134,1
512,131,1
507,128,1
501,124,1
497,123,1
493,123,1
490,123,1
487,123,1
483,123,1
480,123,1
478,124,1
476,124,1
474,124,1
470,125,1
468,125,1
465,126,1
462,126,1
459,126,1
458,127,1
457,127,1
456,128,1
454,129,1
453,130,1
450,131,1
447,132,1
445,134,1
444,134,1
442,135,1
442,137,1
440,139,1
439,141,1
439,142,1
439,142,1
439,142,1
439,142,1
437,143,1
436,145,1
435,147,1
434,148,1
434,148,1
434,149,1
433,151,1
432,153,1
431,155,1
431,155,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
431,157,1
