X,Y,Press
386,124,1
387,128,1
388,134,1
388,142,1
390,153,1
392,165,1
395,181,1
399,196,1
402,207,1
403,215,1
404,220,1
404,223,1
404,224,1
404,224,1
404,224,1
404,224,1
404,224,1
404,224,1
404,224,1
404,225,1
404,225,1
405,227,0
406,227,0
412,222,0
426,213,0
447,196,0
472,174,0
491,156,0
501,141,0
508,130,0
513,120,0
517,109,0
521,101,0
522,96,0
522,91,0
523,89,0
523,89,0
523,89,0
523,89,0
523,89,0
523,89,0
523,91,0
523,92,0
522,95,0
521,101,0
521,106,0
521,113,0
519,121,0
518,125,0
518,126,0
517,128,0
514,128,0
513,129,0
511,130,0
508,131,0
506,131,0
503,132,0
502,132,0
500,133,0
500,133,0
499,133,0
497,133,0
497,133,0
496,133,0
494,133,0
493,132,0
493,132,0
493,132,0
493,132,0
493,132,0
493,132,0
493,132,1
493,132,1
493,135,1
493,142,1
491,152,1
490,160,1
490,170,1
490,179,1
490,187,1
490,193,1
490,198,1
490,200,1
490,204,1
490,208,1
490,209,1
490,211,1
490,212,1
490,214,1
490,215,1
490,215,1
490,215,1
490,215,1
490,215,1
490,215,1
490,215,1
490,216,1
490,218,0
490,221,0
490,225,0
487,230,0
484,232,0
475,239,0
462,245,0
445,253,0
425,257,0
407,262,0
395,264,0
389,264,0
387,264,0
387,264,0
387,264,0
386,264,0
383,262,0
382,262,0
380,262,0
379,262,0
377,262,0
375,261,0
374,260,0
372,259,0
370,258,0
367,256,0
364,256,0
362,255,0
358,255,0
355,256,0
353,257,0
352,257,0
352,257,0
352,257,0
351,257,0
350,257,0
348,257,0
344,258,0
339,259,0
335,262,0
333,263,0
333,263,0
333,263,0
333,263,0
333,263,0
333,263,0
333,263,0
333,263,0
333,264,0
333,264,0
337,267,1
339,272,1
346,282,1
354,294,1
361,301,1
368,307,1
376,313,1
387,318,1
402,322,1
420,324,1
439,324,1
456,322,1
469,320,1
476,317,1
481,315,1
484,314,1
493,307,1
498,304,1
501,300,1
504,297,1
508,293,1
512,289,1
517,288,1
517,286,1
518,286,1
518,286,1
518,286,1
519,286,1
520,285,1
523,284,1
524,282,1
524,282,1
525,282,1
525,282,1
525,282,1
525,282,1
525,282,1
525,282,1
525,282,1
525,282,0
529,282,0
531,283,0
537,289,0
548,299,0
554,308,0
557,314,0
558,320,0
558,325,0
558,331,0
559,336,0
561,339,0
562,339,0
562,339,0
562,339,0
562,339,0
562,340,0
562,340,0
562,341,0
563,341,0
565,341,0
567,341,1
569,340,1
571,337,1
574,332,1
578,319,1
581,305,1
584,289,1
585,274,1
585,260,1
585,246,1
585,227,1
584,206,1
582,185,1
580,166,1
580,154,1
578,142,1
575,130,1
569,116,1
562,103,1
552,90,1
540,77,1
529,68,1
521,62,1
518,59,1
512,55,1
501,49,1
490,45,1
479,40,1
472,37,1
468,37,1
462,37,1
455,37,1
444,38,1
433,42,1
420,46,1
405,49,1
388,54,1
370,61,1
352,69,1
332,77,1
313,83,1
299,89,1
293,92,1
281,98,1
272,104,1
261,110,1
252,115,1
242,123,1
232,132,1
226,141,1
220,150,1
216,161,1
216,172,1
216,188,1
219,203,1
226,220,1
234,236,1
244,252,1
258,268,1
270,284,1
281,295,1
286,300,1
296,311,1
308,321,1
317,328,1
324,332,1
328,335,1
331,336,1
335,339,1
342,343,1
350,349,1
358,352,1
365,353,1
377,355,1
388,357,1
402,357,1
419,357,1
435,357,1
444,355,1
449,354,1
451,354,1
457,353,1
461,352,1
467,351,1
471,349,1
474,348,1
475,348,1
478,348,1
483,346,1
485,346,1
488,346,1
493,344,1
495,343,1
500,342,1
502,342,1
507,341,1
509,341,1
513,341,1
518,341,1
522,341,1
528,341,1
531,341,1
532,341,1
532,341,1
532,341,1
532,341,1
532,341,1
534,341,1
538,341,1
544,341,1
549,341,1
552,341,1
554,341,1
555,341,1
556,341,1
557,341,1
559,341,1
562,340,1
562,340,1
563,340,1
564,340,1
564,340,1
564,340,1
564,340,1
565,339,1
565,339,1
565,339,1
565,339,1
565,339,1
565,339,1
566,338,1
566,338,1
