X,Y,Press
257,109,1
255,111,1
254,118,1
253,132,1
253,151,1
253,172,1
253,194,1
253,218,1
252,241,1
251,253,1
247,284,1
247,303,1
247,311,1
246,325,1
243,346,1
243,349,1
243,356,1
243,363,1
243,367,1
243,368,1
243,368,1
243,368,1
243,368,1
243,365,1
243,355,1
241,337,1
241,316,1
240,289,1
237,263,1
238,236,1
241,209,1
248,186,1
252,177,1
263,157,1
267,154,1
272,148,1
277,146,1
281,144,1
282,144,1
284,144,1
284,144,1
285,144,1
290,152,1
295,167,1
298,189,1
298,210,1
295,230,1
289,248,1
279,262,1
274,267,1
261,276,1
258,278,1
257,278,1
257,278,1
257,278,1
257,278,1
257,278,1
257,278,1
257,278,1
257,278,1
263,275,1
289,271,1
301,271,1
328,271,1
357,275,1
377,283,1
392,291,1
397,297,1
398,302,1
398,309,1
398,318,1
396,329,1
391,337,1
387,342,1
367,354,1
351,358,1
341,359,1
311,358,1
302,356,1
287,353,1
276,348,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
274,346,1
280,346,1
297,347,1
324,347,1
340,347,1
391,347,1
403,347,1
417,347,1
419,347,1
420,347,1
420,347,1
420,347,1
420,347,1
420,347,1
420,347,1
420,347,1
422,347,1
424,347,1
426,347,1
427,347,1
427,347,1
427,347,1
427,347,1
427,347,1
429,347,1
429,347,1
432,347,1
434,347,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
438,346,1
439,346,1
448,346,1
470,351,1
492,355,1
507,358,1
511,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
512,359,1
511,359,1
507,358,1
505,356,1
503,352,1
499,344,1
494,332,1
491,313,1
490,287,1
490,271,1
495,215,1
503,175,1
511,138,1
514,125,1
518,104,1
519,97,1
519,96,1
519,96,1
519,96,1
519,96,1
519,100,1
519,118,1
518,142,1
515,183,1
514,227,1
512,277,1
511,313,1
508,340,1
507,357,1
507,366,1
507,368,1
506,368,1
506,368,1
506,368,1
506,368,1
506,365,1
506,362,1
506,342,1
506,330,1
506,302,1
506,270,1
506,238,1
511,213,1
519,193,1
528,179,1
537,172,1
546,170,1
550,169,1
555,169,1
563,171,1
570,179,1
578,189,1
582,197,1
584,222,1
581,232,1
567,259,1
558,267,1
537,279,1
514,286,1
495,291,1
486,292,1
485,292,1
485,292,1
485,291,1
486,287,1
492,282,1
506,278,1
528,277,1
559,279,1
586,285,1
607,298,1
617,309,1
623,320,1
624,330,1
624,337,1
620,358,1
613,370,1
609,374,1
598,379,1
579,382,1
560,380,1
538,374,1
523,367,1
515,361,1
513,359,1
512,359,1
512,359,1
512,359,1
512,359,1
