X,Y,Press
251,105,1
251,105,1
251,107,1
251,124,1
251,147,1
251,176,1
256,228,1
261,259,1
263,272,1
267,298,1
270,318,1
271,333,1
270,348,1
269,359,1
268,369,1
267,374,1
267,379,1
267,381,1
267,382,1
267,383,1
267,383,1
267,383,1
267,383,1
267,383,1
267,383,1
267,383,1
267,375,1
269,356,1
269,332,1
267,296,1
260,257,1
255,224,1
254,203,1
256,185,1
262,171,1
271,160,1
284,153,1
298,147,1
316,144,1
332,143,1
340,143,1
355,147,1
357,151,1
358,156,1
356,166,1
347,185,1
329,212,1
307,245,1
278,276,1
250,295,1
225,306,1
208,311,1
205,312,1
204,312,1
204,312,1
204,312,1
204,308,1
208,306,1
214,301,1
230,299,1
255,299,1
301,303,1
351,312,1
396,323,1
415,328,1
438,339,1
449,349,1
452,357,1
453,367,1
452,379,1
448,391,1
439,404,1
433,407,1
416,411,1
394,412,1
362,409,1
338,405,1
322,402,1
314,400,1
313,400,1
313,400,1
313,400,1
313,400,1
313,400,1
313,400,1
313,400,1
324,400,1
348,400,1
362,400,1
395,400,1
429,400,1
462,399,1
466,398,1
468,398,1
468,398,1
468,398,1
469,398,1
469,397,1
469,392,1
469,380,1
467,362,1
464,339,1
462,326,1
454,270,1
453,239,1
453,205,1
458,182,1
465,165,1
468,159,1
471,154,1
471,154,1
471,154,1
471,154,1
471,154,1
471,157,1
472,172,1
472,193,1
472,221,1
472,250,1
472,281,1
472,312,1
472,341,1
472,367,1
471,386,1
470,392,1
470,394,1
470,395,1
470,395,1
470,395,1
470,395,1
470,389,1
468,379,1
465,363,1
465,343,1
469,318,1
477,277,1
492,233,1
510,190,1
526,167,1
540,156,1
545,154,1
545,153,1
551,157,1
563,173,1
573,193,1
581,215,1
585,237,1
584,257,1
574,276,1
553,293,1
539,302,1
512,318,1
493,325,1
485,327,1
485,327,1
485,327,1
485,327,1
485,325,1
490,321,1
500,317,1
517,316,1
546,318,1
572,323,1
595,333,1
607,342,1
611,349,1
612,357,1
607,368,1
602,374,1
581,391,1
562,398,1
551,400,1
513,404,1
499,404,1
471,394,1
463,390,1
461,387,1
461,386,1
461,385,1
461,385,1
461,385,1
461,385,1
461,385,1
