X,Y,Press
253,114,1
253,119,1
250,142,1
249,159,1
249,170,1
249,204,1
249,216,1
246,240,1
245,263,1
244,294,1
243,311,1
242,321,1
242,335,1
241,353,1
239,369,1
238,381,1
238,391,1
237,397,1
237,398,1
237,398,1
237,398,1
237,397,1
237,389,1
237,384,1
240,353,1
241,341,1
249,302,1
251,275,1
251,262,1
256,232,1
261,206,1
268,187,1
276,172,1
282,162,1
291,157,1
298,154,1
302,154,1
307,154,1
309,155,1
312,163,1
313,178,1
309,202,1
299,229,1
279,259,1
264,280,1
247,293,1
239,297,1
238,298,1
237,298,1
237,298,1
237,295,1
238,288,1
241,286,1
248,282,1
260,280,1
273,280,1
293,283,1
316,291,1
338,301,1
357,313,1
372,327,1
380,340,1
383,352,1
383,363,1
379,377,1
367,389,1
350,399,1
327,402,1
315,403,1
281,401,1
272,399,1
257,393,1
256,392,1
256,392,1
256,392,1
256,392,1
256,392,1
256,392,1
264,392,1
282,395,1
312,400,1
340,401,1
366,401,1
386,401,1
395,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
397,401,1
398,401,1
398,401,1
398,401,1
398,401,1
402,401,1
412,401,1
424,401,1
438,401,1
447,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
451,401,1
452,401,1
452,398,1
451,391,1
451,381,1
452,360,1
454,332,1
455,286,1
457,233,1
458,189,1
459,158,1
463,135,1
464,123,1
464,116,1
464,115,1
464,115,1
464,115,1
464,115,1
464,116,1
464,121,1
464,138,1
464,168,1
458,214,1
456,256,1
456,292,1
456,323,1
456,347,1
454,364,1
453,369,1
453,370,1
453,370,1
453,370,1
453,371,1
451,373,1
450,375,1
450,376,1
449,378,1
449,378,1
449,378,1
449,378,1
449,374,1
449,359,1
451,335,1
452,305,1
456,262,1
461,217,1
463,180,1
468,155,1
474,141,1
479,136,1
479,136,1
481,136,1
485,137,1
495,144,1
506,158,1
513,177,1
514,187,1
512,208,1
502,232,1
486,254,1
466,271,1
449,283,1
441,288,1
439,289,1
439,289,1
439,286,1
445,280,1
458,272,1
484,268,1
512,267,1
536,271,1
550,278,1
556,285,1
558,298,1
558,310,1
558,318,1
555,335,1
540,356,1
530,360,1
509,366,1
488,368,1
463,363,1
451,358,1
445,355,1
444,354,1
444,354,1
444,354,1
