X,Y,Press
438,198,1
438,198,1
438,198,1
438,195,1
438,192,1
438,182,1
438,175,1
440,171,1
445,166,1
448,164,1
460,157,1
463,156,1
469,154,1
470,154,1
470,154,1
471,154,1
473,157,1
476,167,1
479,181,1
479,197,1
475,211,1
469,223,1
461,235,1
453,242,1
447,245,1
446,246,1
446,246,1
446,246,1
446,246,1
446,246,1
446,246,1
449,245,1
455,242,1
466,239,1
497,239,1
510,241,1
537,248,1
556,257,1
566,265,1
571,276,1
572,287,1
569,300,1
563,310,1
554,319,1
539,325,1
523,327,1
503,326,1
481,319,1
471,315,1
447,301,1
441,297,1
440,296,1
440,296,1
440,295,0
440,295,0
439,293,0
438,292,0
431,290,0
418,284,0
405,277,0
394,270,0
391,265,0
390,263,0
390,260,0
391,258,0
392,256,0
392,255,0
392,255,0
392,255,0
394,254,0
394,254,0
394,253,0
394,253,0
394,253,0
394,253,0
394,253,0
394,253,0
394,253,0
394,253,1
394,254,1
394,255,1
394,255,1
394,255,1
394,255,1
394,255,1
395,254,1
396,250,1
396,247,1
395,246,1
395,246,1
395,246,1
394,246,1
394,246,1
392,248,1
392,249,1
392,250,1
392,250,1
392,250,1
393,251,1
393,251,1
394,250,1
394,250,1
394,249,1
394,249,1
