X,Y,Press
403,195,1
403,195,1
403,195,1
403,193,1
403,191,1
403,186,1
405,181,1
406,175,1
408,172,1
411,168,1
416,165,1
421,163,1
425,162,1
427,162,1
428,162,1
431,162,1
435,165,1
439,171,1
442,179,1
445,187,1
446,194,1
446,200,1
444,209,1
438,218,1
431,226,1
426,231,1
414,238,1
413,239,1
412,240,1
412,240,1
412,240,1
412,240,1
412,240,1
412,240,1
414,239,1
420,236,1
428,234,1
439,232,1
450,232,1
462,235,1
471,241,1
479,250,1
485,262,1
486,273,1
487,283,1
487,294,1
483,303,1
479,306,1
461,313,1
452,314,1
436,314,1
421,309,1
418,305,1
417,304,1
416,302,1
416,301,1
415,298,0
412,296,0
406,293,0
399,293,0
391,291,0
381,288,0
367,283,0
356,278,0
352,275,0
344,268,0
343,265,0
343,262,0
343,260,0
343,255,0
343,254,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,0
343,251,1
343,251,1
343,251,1
344,251,1
344,251,1
345,251,1
346,251,1
348,251,1
349,250,1
349,250,1
349,250,1
349,248,1
349,246,1
348,244,1
346,243,1
346,243,1
345,243,1
343,243,1
340,245,1
339,247,1
339,248,1
339,249,1
339,249,1
339,249,1
339,250,1
339,250,1
340,250,1
341,250,1
341,249,1
341,248,1
341,246,1
341,246,1
341,246,1
341,246,1
341,246,1
341,246,1
