X,Y,Press
376,195,1
376,195,1
376,195,1
376,195,1
379,185,1
381,180,1
391,169,1
397,165,1
402,162,1
404,160,1
406,159,1
406,159,1
408,159,1
414,165,1
422,171,1
428,178,1
433,186,1
435,194,1
435,200,1
432,210,1
426,220,1
419,229,1
413,235,1
409,238,1
409,239,1
409,239,1
409,239,1
409,239,1
409,239,1
408,239,1
408,239,1
408,237,1
411,235,1
414,233,1
422,232,1
427,232,1
438,232,1
453,235,1
464,240,1
470,247,1
473,256,1
475,266,1
475,275,1
474,288,1
470,298,1
462,305,1
454,310,1
449,311,1
441,312,1
432,311,1
420,307,1
416,304,1
410,299,1
409,298,1
408,297,1
406,296,1
403,294,0
401,294,0
395,292,0
391,290,0
389,287,0
387,284,0
386,280,0
385,276,0
383,272,0
381,268,0
378,263,0
377,261,0
373,256,0
371,254,0
370,253,0
369,251,0
369,251,0
368,251,0
366,250,0
364,250,0
363,250,0
360,249,0
359,249,0
359,249,0
359,249,0
359,249,0
358,249,0
355,248,0
354,247,0
354,247,0
353,246,0
352,246,0
352,245,0
351,245,0
349,244,0
347,243,0
347,243,0
347,243,1
347,243,1
347,243,1
346,243,1
346,243,1
346,245,1
346,246,1
346,246,1
346,246,1
346,246,1
346,246,1
346,246,1
347,246,1
348,246,1
348,245,1
348,244,1
348,243,1
348,243,1
348,243,1
348,242,1
348,242,1
346,242,1
346,242,1
346,242,1
346,242,1
346,243,1
346,243,1
346,243,1
