X,Y,Press
400,196,1
400,196,1
400,196,1
400,196,1
400,196,1
400,194,1
401,190,1
402,188,1
408,182,1
418,176,1
436,165,1
441,162,1
453,156,1
462,153,1
468,151,1
469,151,1
471,151,1
477,159,1
482,167,1
487,180,1
489,193,1
489,204,1
486,213,1
480,219,1
473,225,1
469,227,1
461,233,1
455,236,1
451,237,1
449,239,1
449,239,1
449,239,1
449,239,1
449,239,1
449,239,1
449,238,1
453,236,1
462,236,1
478,236,1
496,240,1
511,246,1
520,252,1
523,258,1
524,265,1
525,275,1
525,281,1
521,301,1
518,306,1
512,313,1
502,319,1
487,321,1
467,321,1
446,318,1
419,308,1
414,306,1
409,304,1
409,304,1
409,304,1
408,303,1
408,302,1
407,302,1
407,302,0
406,300,0
405,297,0
405,296,0
405,295,0
405,291,0
404,288,0
404,286,0
402,282,0
398,278,0
391,271,0
386,266,0
384,264,0
379,259,0
375,255,0
367,250,0
355,247,0
341,244,0
333,243,0
330,242,0
330,242,0
330,242,0
330,242,0
330,242,0
330,242,0
330,242,0
330,242,0
330,242,0
330,242,0
331,242,0
333,245,0
337,248,0
339,250,0
346,252,0
347,253,0
348,253,0
348,253,0
349,252,0
349,252,0
349,251,0
349,251,0
349,250,0
349,248,0
349,248,0
349,248,0
349,248,0
349,248,1
349,248,1
349,247,1
349,247,1
348,249,1
348,249,1
348,252,1
348,254,1
348,254,1
348,255,1
349,255,1
352,255,1
353,254,1
355,253,1
356,252,1
357,251,1
357,250,1
357,247,1
357,247,1
357,247,1
356,247,1
356,247,1
355,247,1
352,247,1
352,247,1
352,247,1
352,247,1
352,247,1
352,247,1
352,247,1
352,247,1
352,247,1
352,247,1
