X,Y,Press
420,199,1
420,199,1
420,199,1
420,199,1
421,196,1
423,191,1
426,187,1
428,184,1
436,180,1
440,178,1
442,178,1
448,176,1
449,176,1
455,176,1
459,177,1
463,180,1
466,185,1
467,189,1
469,198,1
469,204,1
468,214,1
461,222,1
454,227,1
449,231,1
444,234,1
442,235,1
440,237,1
438,238,1
437,238,1
437,238,1
437,238,1
437,238,1
437,238,1
437,238,1
437,238,1
437,238,1
439,238,1
445,237,1
456,235,1
472,235,1
489,238,1
499,243,1
506,248,1
509,253,1
511,258,1
513,268,1
515,277,1
515,284,1
514,292,1
513,296,1
509,301,1
494,308,1
479,311,1
473,311,1
454,311,1
432,305,1
427,302,1
421,298,1
417,295,1
415,294,1
415,294,1
415,294,1
415,294,1
415,294,1
415,294,1
415,294,1
415,292,0
415,290,0
415,289,0
413,285,0
411,281,0
409,279,0
403,271,0
401,268,0
398,262,0
393,254,0
389,248,0
387,244,0
385,241,0
384,239,0
383,238,0
383,237,0
383,237,0
383,237,0
383,237,0
383,237,0
383,237,0
383,237,0
383,237,0
382,237,1
380,237,1
380,238,1
379,240,1
379,243,1
379,245,1
379,249,1
380,249,1
382,249,1
384,249,1
387,249,1
387,249,1
389,248,1
389,247,1
389,245,1
389,243,1
389,240,1
387,237,1
385,236,1
385,236,1
384,236,1
384,236,1
381,236,1
380,236,1
379,237,1
377,238,1
377,240,1
377,243,1
377,245,1
377,248,1
379,249,1
383,249,1
387,249,1
389,249,1
389,249,1
390,247,1
390,246,1
