X,Y,Press
173,162,1
173,161,1
171,161,1
167,165,1
160,169,1
155,175,1
150,182,1
146,191,1
144,202,1
142,212,1
141,223,1
140,237,1
139,242,1
137,252,1
136,257,1
133,262,1
133,263,1
125,265,1
123,265,1
114,265,1
102,262,1
83,254,1
78,252,1
75,251,1
74,250,1
74,250,1
74,250,1
74,250,1
74,250,1
74,250,1
74,249,1
76,247,1
79,245,0
92,237,0
105,229,0
110,224,0
130,210,0
136,205,0
147,196,0
156,188,0
161,185,0
162,184,0
164,182,0
165,180,0
167,178,0
168,176,0
169,176,0
171,174,0
172,174,0
173,174,0
173,174,0
173,174,0
173,174,0
173,174,0
173,173,0
173,173,0
173,172,0
172,171,0
170,170,0
170,170,0
170,170,0
169,170,0
169,170,1
168,170,1
167,171,1
167,173,1
167,178,1
167,187,1
167,198,1
167,210,1
167,224,1
167,237,1
167,249,1
167,258,1
167,260,1
170,263,1
175,264,1
187,264,1
201,261,1
213,255,1
222,250,1
225,248,1
225,247,1
225,246,1
225,246,1
225,246,1
225,246,1
225,247,1
225,252,1
225,259,1
225,267,1
228,273,1
230,277,1
233,279,1
236,279,1
240,278,1
241,277,1
245,270,1
246,264,1
246,260,1
239,248,1
236,243,1
226,235,1
218,232,1
218,232,1
218,232,1
216,235,1
215,239,1
215,247,1
215,255,1
218,262,1
225,266,1
235,269,1
247,270,1
264,270,1
276,267,1
281,264,1
287,257,1
287,255,1
287,250,1
287,249,1
287,249,1
287,249,1
287,249,1
287,249,1
286,254,1
285,260,1
284,266,1
284,275,1
286,278,1
290,281,1
297,284,1
309,284,1
322,281,1
328,276,1
331,269,1
331,261,1
327,252,1
318,243,1
307,237,1
300,233,1
297,232,1
294,232,1
293,233,1
285,243,1
283,247,1
280,255,1
279,259,1
279,263,1
281,266,1
289,267,1
297,267,1
309,267,1
315,266,1
318,263,1
318,260,1
318,258,1
318,258,1
318,258,1
318,258,1
318,258,1
318,258,1
318,258,1
319,258,1
319,258,1
319,261,1
319,266,1
319,271,1
319,280,1
317,291,1
317,301,1
316,318,1
313,333,1
311,345,1
310,355,1
309,358,1
308,360,1
307,360,1
302,354,1
288,343,1
273,329,1
263,316,1
260,304,1
263,296,1
278,290,1
289,286,1
316,279,1
341,273,1
360,269,1
364,268,1
365,268,1
365,268,1
365,268,1
365,268,1
365,270,1
365,273,1
365,278,1
368,282,1
374,285,1
383,287,1
389,287,1
395,286,1
399,283,1
401,276,1
402,270,1
402,264,1
401,260,1
400,257,1
397,255,1
397,255,1
394,255,1
388,255,1
380,258,1
375,262,1
370,268,1
366,274,1
366,276,1
366,278,1
366,279,1
368,280,1
376,280,1
392,280,1
407,277,1
423,271,1
433,265,1
436,263,1
437,257,1
437,256,1
437,253,1
437,253,1
437,253,1
437,253,1
436,254,1
435,261,1
433,270,1
432,279,1
431,288,1
431,291,1
431,292,1
431,292,1
431,292,1
431,292,1
434,291,1
440,287,1
447,282,1
455,277,1
460,274,1
463,272,1
464,271,1
464,270,1
464,269,1
464,269,1
464,269,1
464,269,1
464,269,1
464,269,1
464,269,1
463,271,1
461,278,1
461,285,1
461,291,1
461,296,1
463,298,1
467,298,1
478,298,1
494,297,1
503,295,1
524,286,1
529,281,1
530,281,1
530,280,1
530,280,1
530,280,1
529,282,1
527,288,1
525,291,1
524,296,1
524,299,1
525,301,1
527,302,1
531,302,1
535,300,1
537,297,1
540,292,1
540,284,1
535,274,1
527,264,1
519,257,1
516,254,1
514,253,1
514,253,1
513,253,1
513,253,1
513,253,1
517,254,1
543,256,1
554,256,1
577,253,1
592,247,1
597,243,1
598,236,1
598,234,1
598,233,1
598,233,1
598,232,1
596,235,1
589,243,1
584,258,1
578,275,1
576,290,1
576,293,1
577,301,1
578,305,1
578,305,1
579,306,1
582,305,1
583,304,1
586,299,1
590,293,1
593,289,1
593,284,1
592,277,1
588,272,1
584,268,1
582,266,1
582,266,1
582,266,1
582,266,1
583,266,1
590,270,1
597,272,1
616,275,1
637,276,1
660,276,1
661,276,1
662,276,1
662,276,1
662,276,1
662,276,1
661,277,1
657,279,1
652,281,1
647,286,1
641,292,1
638,299,1
637,302,1
637,304,1
637,305,1
637,306,1
642,306,1
650,304,1
659,300,1
665,294,1
670,287,1
672,284,1
675,280,1
675,280,1
675,280,1
675,280,1
675,281,1
674,288,1
673,294,1
673,300,1
672,307,1
672,311,1
672,315,1
672,320,1
671,323,1
671,324,1
