X,Y,Press
218,152,1
216,153,1
213,156,1
208,164,1
200,178,1
191,196,1
182,217,1
172,239,1
165,260,1
159,275,1
158,284,1
156,287,1
155,289,1
155,289,1
153,289,1
146,289,1
137,285,1
132,282,1
120,272,1
117,268,1
115,266,1
113,257,1
112,253,1
111,247,1
110,245,1
110,244,1
110,244,1
110,243,0
110,243,0
113,240,0
117,237,0
129,231,0
143,224,0
158,217,0
170,210,0
178,206,0
182,201,0
188,197,0
192,193,0
195,192,0
198,186,0
198,184,0
199,181,0
200,179,0
202,176,0
204,174,0
204,174,0
204,174,0
204,174,0
204,174,0
207,172,0
209,170,0
212,168,0
214,166,0
214,166,0
214,166,0
214,166,0
214,166,0
214,166,1
214,166,1
214,166,1
214,166,1
214,172,1
214,175,1
212,187,1
211,201,1
210,217,1
210,231,1
210,241,1
210,250,1
210,258,1
210,265,1
210,271,1
210,278,1
210,285,1
210,287,1
210,288,1
211,289,1
211,289,1
213,288,1
217,285,1
230,275,1
235,270,1
242,265,1
244,263,1
244,263,1
245,263,1
245,263,1
245,265,1
245,268,1
245,276,1
248,282,1
250,285,1
251,287,1
252,287,1
254,287,1
256,286,1
261,284,1
264,279,1
267,275,1
268,270,1
268,268,1
267,261,1
265,259,1
261,254,1
257,251,1
257,251,1
256,251,1
254,251,1
250,254,1
247,258,1
246,263,1
245,266,1
245,269,1
245,272,1
246,278,1
249,281,1
256,283,1
269,284,1
282,284,1
297,282,1
308,278,1
312,274,1
314,269,1
314,268,1
314,267,1
314,267,1
314,267,1
314,267,1
314,267,1
314,268,1
313,270,1
313,274,1
313,280,1
313,285,1
313,287,1
315,289,1
319,289,1
329,289,1
339,286,1
345,281,1
347,276,1
347,271,1
346,264,1
344,259,1
340,254,1
337,252,1
335,251,1
333,251,1
331,251,1
327,253,1
324,259,1
321,265,1
321,269,1
321,273,1
321,275,1
323,277,1
328,278,1
337,278,1
347,277,1
353,275,1
355,274,1
355,274,1
355,274,1
355,274,1
355,274,1
355,276,1
356,284,1
356,287,1
359,299,1
362,318,1
362,322,1
362,334,1
361,341,1
360,347,1
359,349,1
357,351,1
356,352,1
356,352,1
354,351,1
349,346,1
340,337,1
332,327,1
329,321,1
329,321,1
334,313,1
344,309,1
359,305,1
377,300,1
384,298,1
393,295,1
393,295,1
393,295,1
393,295,1
393,295,1
393,295,1
393,295,1
393,295,1
393,297,1
394,299,1
394,299,1
396,299,1
398,299,1
402,299,1
405,294,1
409,288,1
409,283,1
409,280,1
409,273,1
408,272,1
408,272,1
407,272,1
405,272,1
399,272,1
398,274,1
395,277,1
394,281,1
392,287,1
392,291,1
392,295,1
392,298,1
393,300,1
393,300,1
398,300,1
402,298,1
406,296,1
411,292,1
416,288,1
419,283,1
422,279,1
424,274,1
425,272,1
427,269,1
427,269,1
427,269,1
427,269,1
427,269,1
427,269,1
427,270,1
427,278,1
427,287,1
428,297,1
429,303,1
430,307,1
431,307,1
431,307,1
431,307,1
431,306,1
432,301,1
434,296,1
436,294,1
437,293,1
441,291,1
443,290,1
444,290,1
446,288,1
447,285,1
447,284,1
447,282,1
447,280,1
447,280,1
447,280,1
447,280,1
447,280,1
447,281,1
447,286,1
447,292,1
449,298,1
451,302,1
453,304,1
454,304,1
458,304,1
467,303,1
472,300,1
488,293,1
492,291,1
496,290,1
496,290,1
496,290,1
497,291,1
497,293,1
499,299,1
501,302,1
503,304,1
503,304,1
503,304,1
504,304,1
506,302,1
506,299,1
506,296,1
506,290,1
501,285,1
496,282,1
485,277,1
484,276,1
482,276,1
480,278,1
479,280,1
479,283,1
479,284,1
479,287,1
484,289,1
493,290,1
507,290,1
521,287,1
530,284,1
537,278,1
542,274,1
548,270,1
552,265,1
558,258,1
565,252,1
570,247,1
573,243,1
576,238,1
576,237,1
577,235,1
577,234,1
577,234,1
577,234,1
577,233,1
575,236,1
569,244,1
563,258,1
558,276,1
555,293,1
555,304,1
556,314,1
557,316,1
557,316,1
557,317,1
559,317,1
561,313,1
562,309,1
562,303,1
558,293,1
555,289,1
550,282,1
548,280,1
548,280,1
548,280,1
548,280,1
549,280,1
557,282,1
576,286,1
600,290,1
618,291,1
628,291,1
631,291,1
632,291,1
632,291,1
632,291,1
632,291,1
632,291,1
632,291,1
630,293,1
628,296,1
624,302,1
619,310,1
616,314,1
612,322,1
612,322,1
612,322,1
612,323,1
613,323,1
622,319,1
627,316,1
634,311,1
640,308,1
642,307,1
642,307,1
642,307,1
642,307,1
642,307,1
641,310,1
641,314,1
641,320,1
642,328,1
644,332,1
645,333,1
645,334,1
645,336,1
646,336,1
646,336,1
647,336,1
649,336,1
