X,Y,Press
270,159,1
270,159,1
269,159,1
265,163,1
260,171,1
254,185,1
247,203,1
245,213,1
238,242,1
234,251,1
230,270,1
225,286,1
214,301,1
210,303,1
201,306,1
186,306,1
170,304,1
153,297,1
136,291,1
126,287,1
124,286,1
124,286,1
123,285,1
123,285,1
123,285,1
123,285,1
123,285,1
127,282,0
133,278,0
142,273,0
148,269,0
162,261,0
183,252,0
205,242,0
221,231,0
233,223,0
238,217,0
241,209,0
243,203,0
247,197,0
249,192,0
250,189,0
252,186,0
255,183,0
256,182,0
258,180,0
258,180,0
259,179,0
261,178,0
265,176,0
270,173,0
271,172,0
271,172,0
271,172,0
271,172,0
271,172,0
271,172,0
271,172,0
271,172,1
271,173,1
270,177,1
268,186,1
265,197,1
263,210,1
261,224,1
259,236,1
259,246,1
258,258,1
258,270,1
258,282,1
258,291,1
258,294,1
258,302,1
259,303,1
260,308,1
261,308,1
262,309,1
267,309,1
271,308,1
282,304,1
296,295,1
305,285,1
312,276,1
313,272,1
313,271,1
313,271,1
313,271,1
313,271,1
313,276,1
311,284,1
310,294,1
310,299,1
311,311,1
312,314,1
315,318,1
320,321,1
322,321,1
326,321,1
330,319,1
335,314,1
339,306,1
341,296,1
341,289,1
340,279,1
335,271,1
328,262,1
323,260,1
320,259,1
319,259,1
315,260,1
312,265,1
310,271,1
309,279,1
309,286,1
309,290,1
313,296,1
316,299,1
322,301,1
333,303,1
337,303,1
341,301,1
346,297,1
351,292,1
354,287,1
357,283,1
357,281,1
357,280,1
357,280,1
357,280,1
357,280,1
357,284,1
357,291,1
358,301,1
359,304,1
363,311,1
367,313,1
368,313,1
375,313,1
389,312,1
392,310,1
397,307,1
398,302,1
398,297,1
398,289,1
395,284,1
393,279,1
390,275,1
386,272,1
385,272,1
383,272,1
379,273,1
373,277,1
367,283,1
362,290,1
360,296,1
360,298,1
360,299,1
360,299,1
360,300,1
363,300,1
370,300,1
382,299,1
391,296,1
396,294,1
398,292,1
398,290,1
398,290,1
398,290,1
398,290,1
398,290,1
398,290,1
398,290,1
398,294,1
398,300,1
398,309,1
398,320,1
398,325,1
400,342,1
400,345,1
400,352,1
400,357,1
400,362,1
400,363,1
400,364,1
398,365,1
395,365,1
388,361,1
381,354,1
376,347,1
372,338,1
370,329,1
370,322,1
377,315,1
388,310,1
404,305,1
418,301,1
423,300,1
425,300,1
425,300,1
425,300,1
425,300,1
425,300,1
426,300,1
426,302,1
426,303,1
426,309,1
428,315,1
430,319,1
431,321,1
432,321,1
435,321,1
441,320,1
447,316,1
453,310,1
458,304,1
461,299,1
462,296,1
462,292,1
460,290,1
452,288,1
440,284,1
430,281,1
428,281,1
423,281,1
423,281,1
421,286,1
421,291,1
421,297,1
422,304,1
426,310,1
433,314,1
438,315,1
443,315,1
449,314,1
453,311,1
460,306,1
464,302,1
467,296,1
469,293,1
470,291,1
470,291,1
470,291,1
470,291,1
470,291,1
471,292,1
470,299,1
470,303,1
470,313,1
470,315,1
470,317,1
470,317,1
470,317,1
470,317,1
470,317,1
472,312,1
475,306,1
480,302,1
484,299,1
486,298,1
487,297,1
489,296,1
491,294,1
492,292,1
492,292,1
492,292,1
492,292,1
492,292,1
492,292,1
492,293,1
492,295,1
492,301,1
492,308,1
495,315,1
498,320,1
502,323,1
506,324,1
514,324,1
525,324,1
535,321,1
543,316,1
546,310,1
548,307,1
548,306,1
548,306,1
548,306,1
548,306,1
548,307,1
548,313,1
547,320,1
547,322,1
547,325,1
548,326,1
550,326,1
556,326,1
558,324,1
560,320,1
560,318,1
559,312,1
558,309,1
556,306,1
553,304,1
551,302,1
550,302,1
549,302,1
549,302,1
549,302,1
549,302,1
549,302,1
550,302,1
567,305,1
578,305,1
606,303,1
630,297,1
645,289,1
653,282,1
655,274,1
656,270,1
657,266,1
657,265,1
657,265,1
657,264,1
656,264,1
652,266,1
646,274,1
639,287,1
633,304,1
626,321,1
625,327,1
625,335,1
627,342,1
628,345,1
630,346,1
631,346,1
632,346,1
633,344,1
635,337,1
635,331,1
635,320,1
633,313,1
632,309,1
632,309,1
632,309,1
632,309,1
632,309,1
633,309,1
641,311,1
658,314,1
674,315,1
682,315,1
684,315,1
685,315,1
685,315,1
685,315,1
685,315,1
685,315,1
685,315,1
681,316,1
676,319,1
672,324,1
668,328,1
666,332,1
665,335,1
665,335,1
665,335,1
665,336,1
666,336,1
670,336,1
674,334,1
677,330,1
678,327,1
680,322,1
680,321,1
680,321,1
680,321,1
680,321,1
680,321,1
680,327,1
682,339,1
685,350,1
690,359,1
693,367,1
697,372,1
698,373,1
698,373,1
699,373,1
698,370,1
