X,Y,Press
235,166,1
235,166,1
235,167,1
235,178,1
235,200,1
234,232,1
234,262,1
234,292,1
234,317,1
234,335,1
234,343,1
234,345,1
234,345,1
234,345,1
234,344,1
231,334,0
224,319,0
218,310,0
198,281,0
192,272,0
172,247,0
168,240,0
162,228,0
159,219,0
156,213,0
156,210,0
156,207,0
154,204,0
154,201,0
154,201,0
154,201,0
154,200,0
154,199,0
153,196,0
151,192,0
150,190,0
150,189,0
149,187,0
148,186,0
148,186,0
148,185,0
150,185,0
153,184,0
155,183,1
161,182,1
175,180,1
196,180,1
224,180,1
262,180,1
295,180,1
318,180,1
327,178,1
328,178,1
328,178,1
329,178,1
329,178,0
331,178,0
334,178,0
356,178,0
367,179,0
394,181,0
398,182,0
401,183,0
401,183,0
401,183,0
401,183,0
401,183,0
401,183,0
401,183,0
401,183,0
400,186,0
397,191,1
393,203,1
387,220,1
381,240,1
374,263,1
364,290,1
357,314,1
351,331,1
349,337,1
349,337,1
349,337,1
349,337,1
349,334,1
352,310,1
360,285,1
367,266,1
381,233,1
396,207,1
405,190,1
411,181,1
412,179,1
412,179,1
412,179,1
412,179,1
412,180,1
413,192,1
416,211,1
420,232,1
426,251,1
431,263,1
431,265,1
431,265,1
433,266,1
435,263,1
441,250,1
444,242,1
452,223,1
460,203,1
467,189,1
471,183,1
471,182,1
471,182,1
471,182,1
471,182,1
471,182,1
473,193,1
475,213,1
481,240,1
485,266,1
489,290,1
493,309,1
496,322,1
497,327,1
497,328,1
497,328,1
497,328,1
497,328,1
498,328,1
502,327,0
508,321,0
518,313,0
529,305,0
540,297,0
548,288,0
557,278,0
564,267,0
570,255,0
575,245,0
577,236,0
577,230,0
573,220,0
566,210,0
559,204,0
556,201,0
553,199,0
553,199,0
553,199,0
553,199,0
553,199,0
552,199,0
552,198,0
552,196,0
551,196,0
551,195,0
550,195,0
550,195,0
550,195,1
549,201,1
549,213,1
549,237,1
552,261,1
556,287,1
558,307,1
560,322,1
561,330,1
562,338,1
562,338,1
562,339,1
562,339,1
562,339,1
562,339,1
562,330,0
557,315,0
551,295,0
542,277,0
538,260,0
535,245,0
535,234,0
535,226,0
535,220,0
535,218,0
535,218,0
535,218,0
535,217,0
536,217,0
537,216,1
538,215,1
541,215,1
546,213,1
554,212,1
557,212,1
567,212,1
572,214,1
581,220,1
594,231,1
597,237,1
602,248,1
604,259,1
604,267,1
603,276,1
600,279,1
597,281,1
594,282,1
590,282,1
586,282,1
580,282,1
576,282,1
559,282,1
548,282,1
541,282,1
