X,Y,Press
214,163,1
214,166,1
217,181,1
220,201,1
222,225,1
222,246,1
225,268,1
228,285,1
230,297,1
231,303,1
231,307,1
231,310,1
231,312,1
231,312,1
231,312,1
230,310,0
229,302,0
226,288,0
225,279,0
218,246,0
214,235,0
206,215,0
200,197,0
195,184,0
192,175,0
188,168,0
184,163,0
182,159,0
179,155,0
175,153,0
172,151,0
169,149,0
169,149,0
169,149,0
169,149,0
169,149,0
169,149,0
169,149,0
169,149,0
169,149,0
169,149,1
169,149,1
171,151,1
174,152,1
184,154,1
202,157,1
223,160,1
243,160,1
258,160,1
268,160,1
271,160,1
272,160,1
272,160,1
272,160,1
272,160,1
272,160,1
272,160,0
272,160,0
274,160,0
276,160,0
298,162,0
307,163,0
332,163,0
340,163,0
351,163,0
355,163,0
355,163,0
355,163,0
355,163,0
356,165,0
356,173,1
354,188,1
350,209,1
345,232,1
340,252,1
335,269,1
331,283,1
329,289,1
329,289,1
329,289,1
329,289,1
330,278,1
334,260,1
336,248,1
342,225,1
347,201,1
354,182,1
359,172,1
359,172,1
359,171,1
359,171,1
359,171,1
360,172,1
362,184,1
367,205,1
371,224,1
374,239,1
376,245,1
376,245,1
376,245,1
379,241,1
385,229,1
394,214,1
400,197,1
403,188,1
409,175,1
414,164,1
415,163,1
416,162,1
416,162,1
416,162,1
416,165,1
418,179,1
423,200,1
425,226,1
428,250,1
429,266,1
429,275,1
429,281,1
429,282,1
429,283,1
429,283,1
430,283,1
431,279,0
435,265,0
441,244,0
452,226,0
467,201,0
476,188,0
479,181,0
486,171,0
491,164,0
493,161,0
494,161,0
494,161,0
494,161,0
494,160,0
494,160,0
494,160,0
495,167,1
498,185,1
502,211,1
505,241,1
508,266,1
511,283,1
512,289,1
513,295,1
513,295,1
513,295,1
513,295,1
513,294,1
513,283,1
510,267,0
504,251,0
500,237,0
496,223,0
494,212,0
492,201,0
492,195,0
492,190,0
492,187,0
493,184,0
495,182,0
496,181,0
499,179,0
506,176,1
513,173,1
519,173,1
521,173,1
524,174,1
528,180,1
537,194,1
543,208,1
547,222,1
548,232,1
548,236,1
547,238,1
547,239,1
542,239,1
535,238,1
527,236,1
524,233,1
