X,Y,Press
239,162,1
237,178,1
237,188,1
237,212,1
237,239,1
240,263,1
243,283,1
246,298,1
248,308,1
248,311,1
248,312,1
248,312,1
248,312,1
248,312,1
248,305,0
246,291,0
240,273,0
234,254,0
227,237,0
216,220,0
206,203,0
202,194,0
195,181,0
188,168,0
186,167,0
184,164,0
184,163,0
183,161,0
182,158,0
182,157,0
182,157,0
182,157,0
182,157,0
182,157,0
182,157,0
182,157,0
182,157,0
182,157,1
182,156,1
186,157,1
201,159,1
213,161,1
253,164,1
280,164,1
303,164,1
311,164,1
319,164,1
320,164,1
320,164,1
320,164,1
320,164,0
320,164,0
320,164,0
324,164,0
331,164,0
345,164,0
364,164,0
388,164,0
405,163,0
416,161,0
418,159,0
418,159,0
418,159,0
418,159,0
418,159,0
418,159,0
416,161,1
414,166,1
410,179,1
401,196,1
392,215,1
380,238,1
368,260,1
359,277,1
354,285,1
353,287,1
353,287,1
353,284,1
355,273,1
362,252,1
370,226,1
382,196,1
388,185,1
400,168,1
412,157,1
413,155,1
413,155,1
413,155,1
416,158,1
420,170,1
425,189,1
433,211,1
438,229,1
441,236,1
442,237,1
443,237,1
445,230,1
452,215,1
461,194,1
469,173,1
474,159,1
477,152,1
477,152,1
478,151,1
478,151,1
479,155,1
484,179,1
486,190,1
494,225,1
497,247,1
498,256,1
500,268,1
502,276,1
502,277,1
502,277,1
502,277,1
502,277,1
502,276,1
504,266,0
509,252,0
519,234,0
529,217,0
537,201,0
544,189,0
552,177,0
559,168,0
563,158,0
565,156,0
566,155,0
566,154,0
566,154,0
566,154,0
566,154,0
566,154,0
566,157,1
569,171,1
571,195,1
574,223,1
578,255,1
584,284,1
587,305,1
587,311,1
587,313,1
587,313,1
587,308,1
585,296,1
582,287,1
576,269,0
572,249,0
571,225,0
571,217,0
571,202,0
571,184,0
571,179,0
572,172,0
573,166,0
574,161,0
577,157,0
580,153,0
584,151,1
586,149,1
589,149,1
592,149,1
601,152,1
613,159,1
626,170,1
631,176,1
638,193,1
639,197,1
638,207,1
630,211,1
623,214,1
606,218,1
589,219,1
570,219,1
557,215,1
551,212,1
551,212,1
551,212,1
