X,Y,Press
241,177,1
243,187,1
245,205,1
248,231,1
251,265,1
254,300,1
259,326,1
260,337,1
264,356,1
264,358,1
265,361,1
265,360,1
265,355,1
265,340,0
263,319,0
258,298,0
252,280,0
244,260,0
237,243,0
232,229,0
226,215,0
222,203,0
217,195,0
215,192,0
213,190,0
212,188,0
211,187,0
208,185,0
202,181,0
198,178,0
197,177,0
195,176,0
194,176,0
191,176,0
188,176,0
184,177,0
184,177,0
184,177,0
184,177,0
184,177,0
184,177,0
184,177,0
184,177,0
184,177,1
184,177,1
188,177,1
200,174,1
217,174,1
241,174,1
254,174,1
289,174,1
298,174,1
314,174,1
329,174,1
330,174,1
332,174,1
332,174,1
332,174,1
332,174,0
332,174,0
332,174,0
333,174,0
337,174,0
348,174,0
364,174,0
381,173,0
394,171,0
397,170,0
397,170,0
397,170,0
397,170,0
398,173,1
398,185,1
397,209,1
393,222,1
390,252,1
386,279,1
382,298,1
379,307,1
379,308,1
379,308,1
379,308,1
379,301,1
379,283,1
379,260,1
382,234,1
385,209,1
392,189,1
394,182,1
401,174,1
402,173,1
402,173,1
402,173,1
406,186,1
409,196,1
416,220,1
426,250,1
428,256,1
429,259,1
430,261,1
430,260,1
435,252,1
439,236,1
443,219,1
450,199,1
457,182,1
461,173,1
462,171,1
462,171,1
462,171,1
463,176,1
465,182,1
476,209,1
478,221,1
484,245,1
489,271,1
490,276,1
492,286,1
492,290,1
492,292,1
492,292,1
492,292,1
493,284,0
496,270,0
502,252,0
511,230,0
522,209,0
531,188,0
535,173,0
536,164,0
536,162,0
536,161,0
536,161,0
536,161,0
536,161,0
536,161,0
536,166,1
540,185,1
544,211,1
550,240,1
554,268,1
561,292,1
564,309,1
565,315,1
565,315,1
565,315,1
565,315,1
565,311,1
561,298,1
554,281,0
548,263,0
542,247,0
535,231,0
529,217,0
528,208,0
527,205,0
527,200,0
527,196,0
527,191,0
527,189,0
527,185,0
529,182,1
531,180,1
535,179,1
537,178,1
539,178,1
539,178,1
544,182,1
554,194,1
570,214,1
585,234,1
596,249,1
599,254,1
599,254,1
599,254,1
599,255,1
597,255,1
590,255,1
584,255,1
573,255,1
565,255,1
560,256,1
