X,Y,Press
248,161,1
248,162,1
248,171,1
245,189,1
242,212,1
237,237,1
233,264,1
226,286,1
222,304,1
219,315,1
218,320,1
218,321,1
218,322,1
218,322,1
218,322,0
217,318,0
217,309,0
216,294,0
215,287,0
213,272,0
211,258,0
208,247,0
206,236,0
205,228,0
203,220,0
202,215,0
200,209,0
197,205,0
193,200,0
189,196,0
186,191,0
183,187,0
181,184,0
181,184,0
180,183,0
178,180,0
176,176,0
173,172,0
172,171,0
172,170,0
172,170,0
172,170,0
172,170,1
173,170,1
185,168,1
207,168,1
220,168,1
246,168,1
271,168,1
289,168,1
295,168,1
296,168,1
297,168,1
303,168,1
317,168,1
336,168,1
350,168,1
351,168,0
351,168,0
347,166,0
344,166,0
343,166,0
341,166,0
341,166,0
342,166,0
348,166,0
351,166,0
359,165,0
364,165,0
372,163,0
378,160,0
381,160,0
382,159,0
382,159,0
382,159,0
383,160,0
380,166,1
374,181,1
365,202,1
352,228,1
337,259,1
321,286,1
311,306,1
304,318,1
302,320,1
302,321,1
302,321,1
302,318,1
304,306,1
308,296,1
319,271,1
336,240,1
355,208,1
371,179,1
383,159,1
389,147,1
391,145,1
391,145,1
391,145,1
391,145,1
391,156,1
394,179,1
398,202,1
405,222,1
410,236,1
412,241,1
413,242,1
413,242,1
415,238,1
418,234,1
427,213,1
436,193,1
440,185,1
447,167,1
453,155,1
457,151,1
458,150,1
458,150,1
458,150,1
458,150,1
459,155,1
461,172,1
462,196,1
462,225,1
462,254,1
462,266,1
462,291,1
462,296,1
462,297,1
462,297,1
462,297,1
463,298,1
469,288,0
479,277,0
485,271,0
502,257,0
518,242,0
534,227,0
545,209,0
552,191,0
558,178,0
561,172,0
562,170,0
562,170,0
562,170,0
562,170,0
562,170,0
562,170,0
562,170,0
562,170,1
559,184,1
557,201,1
556,212,1
556,235,1
556,260,1
556,281,1
556,294,1
556,301,1
556,302,1
556,302,1
556,302,1
554,299,1
553,289,0
551,274,0
550,259,0
549,242,0
546,227,0
545,215,0
545,210,0
546,197,0
547,194,0
549,189,0
550,188,0
553,186,0
558,184,0
560,183,0
563,181,1
565,180,1
566,180,1
567,180,1
571,183,1
579,192,1
586,204,1
592,218,1
596,232,1
598,245,1
598,252,1
596,257,1
588,260,1
575,261,1
564,261,1
542,258,1
511,250,1
508,249,1
506,248,1
505,248,1
505,248,1
505,248,1
