X,Y,Press
210,174,1
211,176,1
213,188,1
217,211,1
220,236,1
225,271,1
227,298,1
231,321,1
235,338,1
236,346,1
236,346,1
236,346,1
236,346,1
236,331,1
234,324,0
229,308,0
219,287,0
212,269,0
205,251,0
197,234,0
187,218,0
179,206,0
174,199,0
171,194,0
170,194,0
170,192,0
169,191,0
167,189,0
167,189,0
167,189,0
167,189,0
167,189,0
167,189,0
167,189,0
167,189,1
167,189,1
167,189,1
182,187,1
195,185,1
237,179,1
303,178,1
373,178,1
412,178,1
424,178,1
424,178,1
424,178,1
420,178,0
418,178,0
418,178,0
418,178,0
418,178,0
418,177,0
419,177,0
419,176,0
419,176,0
419,176,0
419,176,0
419,176,0
419,176,0
419,177,0
417,187,1
414,205,1
411,228,1
407,252,1
404,277,1
398,302,1
397,304,1
397,306,1
397,306,1
397,299,1
397,280,1
398,251,1
401,222,1
405,196,1
410,178,1
413,170,1
413,170,1
413,170,1
413,170,1
417,180,1
425,199,1
436,223,1
446,245,1
453,257,1
455,260,1
457,260,1
460,252,1
466,237,1
475,215,1
485,193,1
492,176,1
494,168,1
495,167,1
495,167,1
495,169,1
495,182,1
498,207,1
504,248,1
509,273,1
512,291,1
513,297,1
515,302,1
515,304,1
515,304,1
515,304,1
515,304,0
521,301,0
528,291,0
535,279,0
542,264,0
548,246,0
554,230,0
558,214,0
561,200,0
562,190,0
563,185,0
563,178,0
563,178,0
563,178,0
563,178,0
563,178,0
563,187,1
565,198,1
570,223,1
581,276,1
584,291,1
588,317,1
594,334,1
596,339,1
596,339,1
596,339,1
596,332,1
590,314,0
581,292,0
574,272,0
569,255,0
566,240,0
565,227,0
565,214,0
565,204,0
565,199,0
565,199,0
565,199,0
566,197,0
567,197,0
572,197,1
584,198,1
598,201,1
614,207,1
627,214,1
635,220,1
639,228,1
640,239,1
639,253,1
635,265,1
629,272,1
622,274,1
613,275,1
595,272,1
586,269,1
560,259,1
556,257,1
